MATCHUP,"GAME_DATE""",WIN,TOTAL_POINTS,W_PCT_L_S,W_PCT_L_G,W_PCT_A_S,W_PCT_A_G,W_RANK_L_S,W_RANK_L_G,W_RANK_A_S,W_RANK_A_G,PLUS_MINUS_RANK_L_S,PLUS_MINUS_RANK_L_G,PLUS_MINUS_RANK_A_S,PLUS_MINUS_RANK_A_G,PTS_RANK_L_S,PTS_RANK_L_G,PTS_RANK_A_S,PTS_RANK_A_G,REB_RANK_L_S,REB_RANK_L_G,REB_RANK_A_S,REB_RANK_A_G,AST_RANK_L_S,AST_RANK_L_G,AST_RANK_A_S,AST_RANK_A_G,BLK_RANK_L_S,BLK_RANK_L_G,BLK_RANK_A_S,BLK_RANK_A_G,TOV_RANK_L_S,TOV_RANK_L_G,TOV_RANK_A_S,TOV_RANK_A_G,STL_RANK_L_S,STL_RANK_L_G,STL_RANK_A_S,STL_RANK_A_G,FG3A_RANK_L_S,FG3A_RANK_L_G,FG3A_RANK_A_S,FG3A_RANK_A_G,FG3_PCT_RANK_L_S,FG3_PCT_RANK_L_G,FG3_PCT_RANK_A_S,FG3_PCT_RANK_A_G,FGA_RANK_L_S,FGA_RANK_L_G,FGA_RANK_A_S,FGA_RANK_A_G,FG_PCT_RANK_L_S,FG_PCT_RANK_L_G,FG_PCT_RANK_A_S,FG_PCT_RANK_A_G,FTA_RANK_L_S,FTA_RANK_L_G,FTA_RANK_A_S,FTA_RANK_A_G,FT_PCT_RANK_L_S,FT_PCT_RANK_L_G,FT_PCT_RANK_A_S,FT_PCT_RANK_A_G
SAS vs MIA,2022-02-02,0,207.0,0.364,0.365,0.545,0.615,19,23,10,4,10,17,14,6,5,5,14,13,8,6,13,14,3,1,4,6,4,8,25,30,5,6,30,27,27,13,4,16,13,25,8,12,11,13,3,2,5,2,15,20,6,9,15,14,30,30,12,22,18,26,1,3
SAS vs GSW,2022-01-31,0,244.0,0.364,0.373,0.667,0.745,18,23,2,2,13,17,4,1,5,6,1,9,6,5,1,4,4,1,3,2,7,8,4,9,3,5,29,29,27,12,2,2,11,25,1,4,17,15,8,8,4,2,2,13,11,12,18,7,27,29,2,20,16,27,9,21
SAS vs CHI,2022-01-27,1,253.0,0.25,0.367,0.417,0.638,24,23,14,5,20,18,23,12,2,6,3,20,1,6,4,29,2,1,3,19,2,7,10,21,14,5,29,7,6,10,16,21,5,25,13,30,24,15,7,1,1,2,3,29,22,12,7,2,18,29,12,22,19,29,13,5
SAS vs MEM,2022-01-25,0,228.0,0.333,0.375,0.7,0.653,20,23,5,3,18,16,10,7,2,7,17,4,3,6,6,1,2,1,14,5,2,8,1,1,15,5,14,14,11,11,2,1,11,26,27,21,15,13,30,23,1,2,12,1,20,11,17,18,23,29,7,4,18,29,28,26
SAS vs PHI,2022-01-22,0,224.0,0.273,0.37,0.7,0.578,26,24,5,10,26,17,3,11,8,9,21,23,4,7,24,29,13,2,22,25,3,8,13,6,17,6,6,3,19,12,12,9,16,26,28,29,22,13,5,12,2,3,24,28,27,13,5,12,24,29,13,14,17,29,13,4
SAS vs BKN,2022-01-20,0,219.0,0.25,0.378,0.455,0.636,26,24,14,6,28,17,16,9,1,9,3,15,2,8,11,22,5,2,8,9,3,8,5,7,26,6,23,14,9,9,5,23,6,25,28,28,19,11,21,14,1,2,7,24,25,12,3,4,18,29,16,16,25,29,2,1
SAS vs OKC,2022-01-18,1,214.0,0.182,0.364,0.2,0.326,27,24,27,27,28,18,21,27,6,8,25,30,2,10,20,16,10,2,22,29,6,10,21,21,26,8,7,7,20,12,12,20,10,28,11,12,20,13,25,30,2,3,17,17,26,11,27,29,18,29,30,28,24,28,4,19
SAS vs PHX,2022-01-16,0,228.0,0.182,0.372,0.7,0.786,26,24,4,1,26,17,3,3,9,8,13,13,7,9,15,14,9,2,13,8,5,9,18,26,25,7,14,13,12,10,7,6,9,28,28,27,18,12,4,5,2,3,14,15,26,12,11,2,24,29,20,25,25,29,5,6
SAS vs LAC,2022-01-14,1,195.0,0.182,0.357,0.364,0.488,26,25,22,14,23,17,26,21,7,8,15,19,4,9,11,20,5,3,17,19,6,10,5,17,26,7,22,23,13,10,14,11,13,29,15,17,13,11,17,12,2,4,9,12,20,11,26,22,19,29,18,25,26,29,7,9
SAS vs CLE,2022-01-13,0,223.0,0.2,0.366,0.5,0.571,26,25,12,9,22,18,12,4,10,10,12,14,10,12,9,7,4,1,4,5,6,11,13,22,20,6,13,27,17,11,26,19,19,28,17,19,16,13,19,15,3,6,12,19,20,11,4,8,19,29,17,19,26,29,28,13
SAS vs HOU,2022-01-11,0,252.0,0.3,0.375,0.091,0.262,23,24,29,28,20,17,30,28,9,11,4,7,11,13,13,20,3,1,19,19,6,12,6,10,20,6,30,30,19,11,10,13,23,29,1,4,13,13,17,20,4,6,6,13,18,9,21,20,19,29,1,1,25,29,26,30
SAS vs UTA,2021-12-26,0,214.0,0.545,0.438,0.778,0.719,8,21,2,3,5,10,2,2,1,11,7,6,1,16,6,7,1,2,16,24,3,16,9,9,20,5,9,17,5,11,23,23,11,29,7,2,3,9,8,4,1,9,19,25,3,4,2,2,3,28,5,4,13,28,25,16
SAS vs DET,2021-12-25,1,253.0,0.5,0.419,0.111,0.161,9,23,30,30,8,13,27,29,4,18,20,28,3,20,21,27,1,3,19,28,6,16,18,20,7,4,26,20,9,10,12,13,13,29,20,21,3,10,19,29,2,11,18,27,8,4,28,29,10,28,16,11,11,28,10,10
SAS vs CHA,2021-12-14,0,246.0,0.6,0.385,0.4,0.517,9,25,18,11,8,17,20,21,10,27,4,1,5,26,26,12,4,3,8,2,10,16,2,5,9,3,5,10,12,13,6,3,28,30,4,5,12,14,3,2,10,22,11,1,12,4,4,12,24,30,13,4,25,29,13,27
SAS vs NOP,2021-12-11,1,209.0,0.5,0.36,0.5,0.286,13,25,13,26,11,18,14,27,13,27,17,12,9,27,7,1,3,3,5,6,12,15,25,25,10,4,19,27,12,13,4,11,29,30,20,20,13,15,18,21,9,19,8,2,8,4,21,26,26,29,22,13,29,29,8,5
SAS vs DEN,2021-12-10,0,239.0,0.556,0.375,0.333,0.48,13,25,25,17,10,15,25,17,28,27,29,26,22,27,30,30,15,6,17,13,17,16,30,29,4,2,2,6,17,12,28,22,29,30,22,22,11,14,8,20,25,24,29,28,5,5,14,10,29,30,30,29,29,29,14,22
SAS vs DEN,2021-12-08,1,234.0,0.444,0.348,0.3,0.5,22,25,25,17,17,17,25,14,30,28,20,26,25,28,30,30,18,6,12,18,22,17,29,29,3,2,6,6,19,12,25,21,30,30,14,21,22,14,7,20,27,23,23,28,11,7,16,9,30,30,29,29,30,30,16,23
SAS vs NYK,2021-12-06,0,230.0,0.444,0.364,0.333,0.478,17,25,25,17,16,16,19,20,26,27,29,24,23,29,26,23,16,9,29,26,22,18,20,8,6,2,13,7,11,12,28,28,30,30,25,19,24,16,14,9,24,23,29,25,10,5,25,24,30,30,25,20,30,30,6,18
SAS vs WAS,2021-11-28,1,215.0,0.25,0.278,0.6,0.65,27,26,10,4,25,22,18,13,30,28,23,21,30,30,19,13,25,10,17,19,29,17,17,10,2,2,16,15,26,15,29,30,30,30,28,27,14,16,26,28,30,27,26,23,9,7,12,11,30,30,18,10,29,30,12,11
SAS vs BOS,2021-11-25,1,184.0,0.222,0.235,0.6,0.526,28,26,8,10,23,23,9,11,30,26,19,11,29,30,16,6,12,6,23,14,22,17,23,6,2,2,9,17,16,12,24,14,30,30,21,9,16,15,27,25,29,22,20,6,9,6,12,23,30,30,18,7,29,30,4,4
SAS vs ATL,2021-11-23,0,230.0,0.222,0.25,0.455,0.5,27,26,14,16,24,22,14,16,30,27,5,5,30,30,15,8,18,6,11,14,19,17,23,27,1,2,8,4,17,13,24,27,30,30,18,26,16,17,2,5,30,27,6,7,6,5,4,10,30,30,9,19,29,30,13,8
SAS vs PHX,2021-11-21,0,226.0,0.222,0.267,1.0,0.813,28,26,1,2,24,23,2,4,30,28,3,19,30,30,6,20,11,5,2,4,17,19,5,20,2,2,10,4,20,13,2,7,30,30,17,28,7,15,5,11,30,27,5,23,9,9,2,2,30,30,17,22,28,29,4,12
SAS vs DAL,2021-11-11,0,232.0,0.3,0.364,0.7,0.636,24,23,3,7,19,10,20,21,18,16,23,25,22,24,19,20,3,3,26,28,6,10,17,22,8,3,3,4,6,7,28,28,28,28,12,11,16,13,26,26,15,16,24,24,7,4,20,25,28,27,12,18,30,30,28,28
SAS vs SAC,2021-11-09,1,253.0,0.3,0.3,0.455,0.455,24,24,17,17,16,16,13,12,20,23,6,7,22,23,11,14,3,4,9,11,7,8,12,13,4,4,19,18,7,8,22,23,28,28,12,13,24,24,14,14,13,15,9,11,10,9,14,14,27,28,3,3,30,30,9,8
SAS vs DAL,2021-11-02,0,217.0,0.286,0.286,0.571,0.571,22,22,11,11,17,17,25,25,17,17,24,24,21,21,19,19,2,2,27,27,18,18,18,18,9,9,2,2,10,10,29,29,27,27,5,5,15,15,26,26,11,11,18,18,7,7,29,29,27,27,16,16,30,30,27,27
