MATCHUP,"GAME_DATE""",WIN,TOTAL_POINTS,W_PCT_L_S,W_PCT_L_G,W_PCT_A_S,W_PCT_A_G,W_RANK_L_S,W_RANK_L_G,W_RANK_A_S,W_RANK_A_G,PLUS_MINUS_RANK_L_S,PLUS_MINUS_RANK_L_G,PLUS_MINUS_RANK_A_S,PLUS_MINUS_RANK_A_G,PTS_RANK_L_S,PTS_RANK_L_G,PTS_RANK_A_S,PTS_RANK_A_G,REB_RANK_L_S,REB_RANK_L_G,REB_RANK_A_S,REB_RANK_A_G,AST_RANK_L_S,AST_RANK_L_G,AST_RANK_A_S,AST_RANK_A_G,BLK_RANK_L_S,BLK_RANK_L_G,BLK_RANK_A_S,BLK_RANK_A_G,TOV_RANK_L_S,TOV_RANK_L_G,TOV_RANK_A_S,TOV_RANK_A_G,STL_RANK_L_S,STL_RANK_L_G,STL_RANK_A_S,STL_RANK_A_G,FG3A_RANK_L_S,FG3A_RANK_L_G,FG3A_RANK_A_S,FG3A_RANK_A_G,FG3_PCT_RANK_L_S,FG3_PCT_RANK_L_G,FG3_PCT_RANK_A_S,FG3_PCT_RANK_A_G,FGA_RANK_L_S,FGA_RANK_L_G,FGA_RANK_A_S,FGA_RANK_A_G,FG_PCT_RANK_L_S,FG_PCT_RANK_L_G,FG_PCT_RANK_A_S,FG_PCT_RANK_A_G,FTA_RANK_L_S,FTA_RANK_L_G,FTA_RANK_A_S,FTA_RANK_A_G,FT_PCT_RANK_L_S,FT_PCT_RANK_L_G,FT_PCT_RANK_A_S,FT_PCT_RANK_A_G
DET vs IND,2022-03-03,1,217.0,0.5,0.254,0.375,0.344,11,28,16,26,21,30,18,23,13,29,6,11,8,25,7,7,10,23,4,10,13,13,3,4,21,20,29,25,11,11,9,21,14,18,7,15,19,29,6,25,6,12,7,6,26,29,9,15,15,11,10,13,9,14,29,22
DET vs BOS,2022-02-25,0,217.0,0.286,0.237,0.857,0.574,22,29,2,9,28,30,1,4,27,30,15,11,15,28,10,2,19,26,11,15,10,15,2,2,12,18,13,19,21,11,16,17,25,18,8,9,28,29,7,20,15,17,20,12,29,29,6,21,23,13,21,17,15,14,11,3
DET vs CLE,2022-02-23,1,209.0,0.125,0.224,0.667,0.603,25,29,11,8,29,30,14,7,11,29,30,28,5,28,30,20,8,26,30,10,6,15,29,24,24,19,2,25,20,11,24,19,16,18,30,24,25,29,5,15,3,19,30,30,29,29,18,7,11,15,29,22,19,14,13,24
DET vs CHA,2022-02-10,0,260.0,0.091,0.218,0.273,0.5,28,30,21,16,30,30,23,18,16,29,12,3,16,27,6,15,14,26,7,3,5,13,21,10,17,20,19,9,19,12,9,4,17,19,3,5,27,29,29,9,7,16,6,2,29,29,26,16,13,9,2,16,14,14,24,27
DET vs MEM,2022-02-09,0,239.0,0.1,0.222,0.778,0.679,27,30,5,3,26,30,2,5,26,29,21,2,21,28,13,1,21,27,26,7,10,16,3,1,11,19,3,11,20,11,5,1,24,19,29,22,21,29,20,23,13,18,19,1,28,29,8,15,15,10,13,5,17,15,26,26
DET vs BOS,2022-02-03,0,195.0,0.273,0.235,0.636,0.528,22,29,5,12,28,30,3,7,16,29,14,14,20,29,4,4,15,27,10,19,10,17,4,2,14,20,25,19,22,10,22,16,20,19,5,8,20,29,12,22,10,20,11,11,23,29,10,22,3,12,27,17,15,13,4,2
DET vs MIN,2022-02-02,0,245.0,0.3,0.24,0.6,0.51,23,29,10,15,28,30,8,14,21,29,13,11,28,30,21,18,22,27,19,11,16,18,2,4,5,18,9,22,23,9,7,5,26,21,4,1,18,29,15,20,22,26,16,7,22,29,9,24,17,17,3,15,17,13,19,21
DET vs NOP,2022-01-31,0,212.0,0.3,0.245,0.4,0.36,24,29,18,25,30,30,19,25,22,29,21,26,27,30,21,12,22,27,17,11,10,19,26,28,6,17,7,15,21,10,6,15,26,21,26,24,22,29,30,26,21,25,23,15,28,29,24,25,11,15,9,6,15,13,17,9
DET vs CLE,2022-01-29,1,220.0,0.3,0.229,0.8,0.612,23,29,2,6,29,30,9,4,22,29,26,23,29,30,18,15,24,27,13,8,9,16,27,25,6,17,22,25,22,10,24,21,25,20,29,21,13,29,22,15,19,24,26,27,28,29,3,6,15,13,25,22,15,14,29,22
DET vs DEN,2022-01-24,0,215.0,0.364,0.239,0.6,0.533,19,29,8,13,30,30,8,13,10,30,9,27,18,28,21,30,10,27,1,7,10,19,29,29,21,23,5,8,16,11,27,27,11,18,13,16,23,29,10,19,6,23,16,30,22,29,2,5,12,13,28,30,18,14,9,15
DET vs PHX,2022-01-15,0,243.0,0.5,0.244,0.667,0.78,13,29,10,1,29,29,6,3,26,30,28,18,22,29,26,23,28,28,26,9,16,21,25,27,17,18,4,9,6,10,13,6,20,21,30,29,30,29,4,5,16,27,28,22,30,30,16,3,23,16,28,28,20,11,1,5
DET vs TOR,2022-01-13,1,190.0,0.444,0.225,0.667,0.526,19,29,6,19,29,30,15,13,25,30,17,29,21,27,16,28,27,28,28,30,16,21,17,24,18,20,9,1,7,9,5,5,15,21,13,23,30,29,15,20,17,25,19,27,30,30,22,24,24,13,8,27,23,11,19,20
DET vs UTA,2022-01-09,1,242.0,0.333,0.211,0.727,0.7,23,29,2,3,29,29,8,1,27,30,1,3,20,27,2,3,26,28,11,22,24,21,13,9,18,19,28,20,6,10,18,26,15,20,2,3,28,29,9,6,17,26,4,16,30,29,9,1,24,16,1,3,21,12,18,15
DET vs ORL,2022-01-07,1,189.0,0.3,0.189,0.222,0.179,23,29,27,29,29,29,24,29,14,30,22,26,12,28,21,20,15,28,26,26,20,23,24,19,27,19,14,25,2,9,18,27,8,19,23,11,29,29,25,26,10,26,21,12,29,29,25,28,7,15,25,22,24,12,6,11
DET vs SAS,2021-12-31,1,233.0,0.125,0.152,0.5,0.412,30,30,8,23,27,29,8,10,27,30,3,15,26,30,3,20,29,29,1,1,25,22,9,14,19,17,12,5,14,13,11,11,25,21,18,29,29,29,5,10,26,28,3,9,28,30,5,5,18,14,10,28,14,9,15,29
DET vs NYK,2021-12-28,0,179.0,0.111,0.156,0.4,0.471,30,30,16,16,29,29,17,19,23,30,17,20,24,29,11,12,24,28,22,26,20,20,11,8,24,19,11,11,12,13,19,27,23,22,6,8,26,29,9,8,22,29,13,15,28,30,30,25,8,13,15,13,10,11,14,15
DET vs MIA,2021-12-18,1,190.0,0.0,0.143,0.5,0.6,30,30,12,8,27,29,19,6,26,29,19,16,25,29,21,16,25,29,7,8,11,20,20,30,22,19,24,22,24,15,26,19,26,22,5,15,17,30,5,5,25,29,19,23,28,29,12,13,18,17,29,22,8,11,19,6
DET vs HOU,2021-12-17,0,223.0,0.0,0.148,0.636,0.31,30,30,4,27,26,29,15,27,28,29,2,21,28,30,12,22,28,29,1,17,22,21,4,13,10,15,29,30,29,16,8,21,29,22,1,9,13,29,9,20,28,29,6,25,29,29,7,21,26,21,1,1,3,8,27,30
DET vs BKN,2021-12-11,0,220.0,0.0,0.16,0.667,0.692,30,30,8,4,28,29,10,7,26,29,27,18,20,30,23,20,26,29,17,10,18,19,18,11,17,17,3,10,20,16,29,28,15,22,30,26,20,29,29,11,13,30,27,25,30,30,10,6,17,18,19,9,5,9,7,4
DET vs WAS,2021-12-07,0,235.0,0.1,0.174,0.333,0.56,30,30,17,7,26,29,28,21,24,29,5,15,20,30,2,10,27,29,2,13,18,21,6,9,15,19,29,17,12,15,24,30,16,19,15,26,25,29,26,27,18,27,3,16,30,30,12,9,14,16,4,6,7,10,16,13
DET vs OKC,2021-12-05,0,217.0,0.1,0.182,0.1,0.273,29,30,29,28,28,28,30,29,25,29,27,30,24,30,19,25,27,29,29,30,23,22,8,23,16,16,11,8,13,14,21,29,15,21,11,16,28,30,29,29,21,29,16,26,29,30,30,29,9,12,23,27,5,10,28,25
DET vs MIA,2021-11-22,0,192.0,0.3,0.25,0.545,0.647,24,26,7,5,27,27,10,3,25,30,12,18,29,30,18,17,25,28,8,12,17,16,30,30,12,12,19,16,13,12,13,19,13,22,21,26,28,30,12,13,25,30,19,23,28,29,7,6,10,16,7,11,12,17,7,2
DET vs LAL,2021-11-20,0,237.0,0.3,0.267,0.455,0.471,25,26,16,18,28,27,26,24,29,30,13,6,29,30,7,10,27,29,11,8,21,18,2,2,16,13,29,29,10,11,3,5,13,24,19,19,29,30,25,12,27,30,5,5,29,30,22,12,8,13,7,10,14,15,21,23
DET vs GSW,2021-11-18,0,207.0,0.4,0.286,0.9,0.867,21,26,2,1,28,27,1,1,27,30,13,9,30,30,14,10,24,29,1,1,21,21,17,16,16,18,17,23,10,14,1,2,12,26,4,2,26,30,16,8,26,30,22,20,29,30,1,1,8,18,14,11,14,17,10,11
DET vs IND,2021-11-16,1,186.0,0.3,0.231,0.455,0.4,24,27,16,20,28,27,16,16,28,30,14,8,30,30,9,4,22,29,12,7,22,19,1,1,15,17,23,27,11,16,16,21,9,23,14,9,28,30,17,15,25,29,11,7,30,30,6,6,7,19,27,25,13,15,26,20
DET vs SAC,2021-11-14,0,236.0,0.3,0.25,0.4,0.385,25,27,21,22,28,27,13,18,27,30,17,13,30,30,24,20,22,28,23,18,20,19,11,11,15,15,8,13,12,19,27,26,13,25,23,17,27,30,13,15,25,30,21,16,29,30,11,13,6,19,12,9,18,20,5,9
DET vs BKN,2021-11-04,0,186.0,0.125,0.125,0.625,0.625,28,28,7,7,30,30,10,10,27,27,21,21,27,27,18,18,26,26,15,15,17,17,5,5,21,21,16,16,13,13,27,27,17,17,22,22,30,30,6,6,20,20,26,26,30,30,8,8,11,11,22,22,19,19,18,18
DET vs PHI,2021-11-03,0,207.0,0.143,0.143,0.75,0.75,27,27,1,1,30,30,4,4,29,29,10,10,28,28,24,24,28,28,9,9,18,18,3,3,13,13,10,10,17,17,12,12,25,25,20,20,30,30,3,3,26,26,21,21,30,30,1,1,17,17,21,21,22,22,3,3
DET vs MIL,2021-11-01,0,206.0,0.167,0.167,0.429,0.429,27,27,17,17,29,29,22,22,29,29,15,15,29,29,14,14,28,28,21,21,18,18,23,23,11,11,15,15,13,13,15,15,27,27,5,5,30,30,22,22,27,27,13,13,29,29,19,19,20,20,11,11,20,20,13,13
