MATCHUP,"GAME_DATE""",WIN,TOTAL_POINTS,W_PCT_L_S,W_PCT_L_G,W_PCT_A_S,W_PCT_A_G,W_RANK_L_S,W_RANK_L_G,W_RANK_A_S,W_RANK_A_G,PLUS_MINUS_RANK_L_S,PLUS_MINUS_RANK_L_G,PLUS_MINUS_RANK_A_S,PLUS_MINUS_RANK_A_G,PTS_RANK_L_S,PTS_RANK_L_G,PTS_RANK_A_S,PTS_RANK_A_G,REB_RANK_L_S,REB_RANK_L_G,REB_RANK_A_S,REB_RANK_A_G,AST_RANK_L_S,AST_RANK_L_G,AST_RANK_A_S,AST_RANK_A_G,BLK_RANK_L_S,BLK_RANK_L_G,BLK_RANK_A_S,BLK_RANK_A_G,TOV_RANK_L_S,TOV_RANK_L_G,TOV_RANK_A_S,TOV_RANK_A_G,STL_RANK_L_S,STL_RANK_L_G,STL_RANK_A_S,STL_RANK_A_G,FG3A_RANK_L_S,FG3A_RANK_L_G,FG3A_RANK_A_S,FG3A_RANK_A_G,FG3_PCT_RANK_L_S,FG3_PCT_RANK_L_G,FG3_PCT_RANK_A_S,FG3_PCT_RANK_A_G,FGA_RANK_L_S,FGA_RANK_L_G,FGA_RANK_A_S,FGA_RANK_A_G,FG_PCT_RANK_L_S,FG_PCT_RANK_L_G,FG_PCT_RANK_A_S,FG_PCT_RANK_A_G,FTA_RANK_L_S,FTA_RANK_L_G,FTA_RANK_A_S,FTA_RANK_A_G,FT_PCT_RANK_L_S,FT_PCT_RANK_L_G,FT_PCT_RANK_A_S,FT_PCT_RANK_A_G
TOR vs DET,2022-03-02,0,214.0,0.5,0.557,0.375,0.242,12,13,16,28,20,14,28,30,15,22,13,29,13,21,9,27,18,28,9,26,25,19,11,15,11,3,20,20,2,3,12,9,18,19,15,18,20,11,26,29,5,12,3,15,23,26,28,29,14,24,18,14,24,24,6,14
TOR vs BKN,2022-02-28,1,217.0,0.5,0.55,0.333,0.516,12,13,17,15,16,13,28,19,13,20,3,11,16,22,4,12,20,28,14,10,23,18,15,7,11,4,23,16,1,3,10,24,14,19,5,25,17,12,26,17,8,12,2,9,20,26,27,10,21,23,5,18,24,24,22,6
TOR vs DEN,2022-02-11,0,219.0,0.818,0.574,0.636,0.545,2,12,6,13,4,11,6,13,3,24,4,18,6,24,5,26,11,28,3,4,3,17,27,29,27,3,28,14,1,3,14,24,6,20,5,14,1,10,6,15,5,14,9,27,8,25,4,3,10,25,7,29,19,23,5,11
TOR vs ATL,2022-02-03,1,239.0,0.583,0.54,0.727,0.49,5,15,3,18,14,15,4,16,6,27,8,15,3,25,19,24,12,29,8,18,2,16,13,25,24,2,15,1,1,3,12,29,2,21,8,23,7,16,1,1,2,13,18,23,29,25,2,6,6,26,2,14,23,23,9,6
TOR vs CHI,2022-02-02,1,247.0,0.545,0.531,0.455,0.64,10,15,14,4,15,15,22,11,17,28,9,18,10,26,15,29,20,29,7,21,3,16,17,22,17,2,14,5,3,4,28,23,6,22,20,30,4,17,25,1,8,20,10,30,29,25,4,2,15,26,20,23,26,23,10,5
TOR vs MIA,2022-01-31,1,216.0,0.455,0.521,0.636,0.627,13,16,6,4,18,15,9,5,16,28,9,14,10,25,11,13,21,29,5,6,2,17,20,30,18,1,30,26,2,3,4,16,5,22,6,11,15,18,2,1,7,20,10,18,30,26,21,14,13,26,14,22,28,23,1,5
TOR vs CHA,2022-01-24,1,238.0,0.545,0.5,0.778,0.553,8,20,5,12,11,15,5,16,7,29,29,4,5,26,22,18,16,30,11,3,8,23,27,9,15,1,4,6,1,4,18,3,3,22,12,6,19,21,20,4,3,26,26,4,29,27,20,12,6,28,30,22,24,21,26,27
TOR vs POR,2022-01-22,0,219.0,0.636,0.512,0.6,0.422,5,18,8,22,8,14,20,24,7,29,26,20,5,26,25,25,23,30,26,26,9,24,11,17,16,1,9,13,3,5,9,13,7,24,12,8,17,21,3,11,3,26,25,27,28,27,23,23,4,26,9,7,20,21,25,15
TOR vs PHX,2022-01-10,0,194.0,0.75,0.541,0.6,0.769,9,14,9,1,12,13,6,3,28,28,8,13,26,27,12,20,30,29,5,6,26,23,20,27,4,1,15,10,14,6,3,7,25,23,13,25,11,16,4,5,27,26,9,17,20,24,14,3,17,28,26,27,17,17,1,5
TOR vs NOP,2022-01-08,1,206.0,0.714,0.528,0.5,0.359,10,14,15,25,12,13,21,26,29,28,26,22,29,27,23,5,29,29,26,12,22,22,24,26,1,1,8,18,18,7,27,15,28,23,20,22,13,18,25,24,29,25,23,14,22,24,27,27,25,28,14,11,18,19,13,8
TOR vs UTA,2022-01-06,1,240.8,0.714,0.514,0.727,0.737,11,17,1,3,11,11,5,1,28,28,1,4,28,27,2,4,30,29,11,22,30,23,6,10,2,1,25,17,16,7,16,25,27,24,1,3,8,17,15,6,28,26,2,17,16,24,11,1,25,28,1,2,25,21,18,16
TOR vs SAS,2022-01-03,1,233.0,0.5,0.485,0.444,0.4,23,20,15,23,17,15,8,10,30,30,9,19,30,30,9,22,30,30,2,3,30,25,15,15,1,1,4,4,28,8,19,13,30,28,18,29,20,21,5,10,30,30,9,13,20,24,9,5,30,28,19,29,18,18,14,29
TOR vs NYK,2022-01-01,1,225.0,0.5,0.469,0.5,0.472,23,21,8,16,16,18,14,19,30,30,12,22,30,30,7,8,30,30,22,27,30,25,12,7,1,1,17,11,26,8,12,25,29,28,3,7,23,22,16,11,30,30,11,16,13,24,29,26,30,29,12,11,25,19,23,15
TOR vs LAC,2021-12-30,1,224.0,0.5,0.452,0.444,0.514,22,22,17,12,17,19,20,12,30,30,22,22,29,29,17,19,30,30,18,17,27,25,22,21,1,1,18,21,26,7,16,10,29,28,25,18,21,21,4,11,29,29,21,12,18,24,19,21,30,29,25,27,24,17,26,13
TOR vs PHI,2021-12-27,0,223.0,0.5,0.467,0.444,0.515,22,21,15,11,13,17,22,16,30,30,23,23,29,29,26,26,29,30,25,25,28,25,3,2,1,1,7,5,26,7,13,11,29,27,24,25,21,21,29,17,29,29,22,25,20,24,17,15,30,29,12,14,27,20,2,1
TOR vs GSW,2021-12-17,1,219.0,0.5,0.464,0.7,0.828,17,20,4,1,11,14,4,1,27,26,18,9,27,25,7,6,27,28,11,2,10,19,13,15,1,2,26,26,28,6,3,2,23,24,5,3,22,19,14,7,27,16,18,22,27,24,22,3,30,28,15,15,20,18,28,21
TOR vs SAC,2021-12-12,1,225.0,0.5,0.462,0.5,0.407,21,19,12,23,15,17,23,24,30,27,10,6,29,24,10,11,30,29,23,23,23,22,19,15,1,3,14,17,29,6,11,19,28,25,14,15,19,19,25,25,30,15,9,9,27,25,18,17,29,27,1,1,19,18,24,22
TOR vs NYK,2021-12-09,1,177.0,0.444,0.44,0.4,0.48,22,20,22,17,17,16,21,21,30,24,19,22,26,22,16,18,30,28,28,27,19,24,12,7,3,4,14,9,25,4,21,25,25,24,21,13,18,18,12,7,25,12,21,21,28,25,25,24,29,27,11,14,24,17,2,13
TOR vs OKC,2021-12-07,0,219.0,0.444,0.458,0.2,0.304,17,18,26,26,18,17,29,28,30,23,26,30,29,22,19,24,30,28,29,30,20,24,8,17,4,5,9,7,22,4,20,26,27,25,13,13,22,18,29,30,25,14,16,25,27,25,29,29,28,27,18,26,18,17,25,25
TOR vs WAS,2021-12-04,1,192.0,0.333,0.435,0.455,0.609,24,22,13,7,21,21,25,17,29,23,17,21,30,22,14,15,30,28,11,16,20,18,13,9,2,5,19,15,21,3,28,30,27,23,21,25,18,19,26,27,27,13,15,21,27,25,13,10,29,26,10,14,12,15,20,11
TOR vs MIL,2021-12-01,1,190.0,0.3,0.409,0.8,0.636,24,22,2,4,20,21,5,7,22,19,14,6,24,20,12,5,28,28,14,18,18,16,23,19,9,7,15,16,15,2,20,16,22,23,13,3,14,18,6,8,17,8,21,12,23,24,5,16,22,23,8,11,11,13,25,26
TOR vs MEM,2021-11-29,0,189.0,0.3,0.429,0.4,0.5,22,22,18,18,22,20,25,25,22,17,18,19,25,21,15,19,28,25,14,10,19,20,4,6,8,6,7,5,11,2,10,6,24,24,23,22,11,15,23,18,20,8,15,12,20,23,15,18,23,22,21,25,10,13,21,15
TOR vs BOS,2021-11-27,0,206.0,0.3,0.45,0.6,0.5,24,20,11,13,21,19,10,12,22,18,23,17,28,22,17,7,27,26,26,18,21,23,19,6,5,5,9,11,8,2,27,16,28,26,24,10,13,15,28,27,21,9,23,11,18,21,22,24,20,22,23,11,12,15,3,6
TOR vs DET,2021-11-12,0,248.0,0.545,0.538,0.2,0.182,9,11,28,28,17,13,30,29,14,13,29,30,15,8,29,30,21,21,26,29,11,15,16,21,9,10,16,12,3,1,8,16,25,22,18,25,10,19,29,30,7,2,22,30,17,25,30,30,21,18,14,23,16,10,25,23
TOR vs BKN,2021-11-06,0,219.0,0.6,0.6,0.667,0.667,5,5,5,5,6,6,13,13,8,8,21,21,3,3,19,19,22,22,16,16,21,21,5,5,15,15,20,20,1,1,30,30,16,16,22,22,17,17,5,5,2,2,25,25,24,24,9,9,19,19,22,22,15,15,12,12
TOR vs CLE,2021-11-04,0,203.0,0.667,0.667,0.556,0.556,3,3,7,7,6,6,19,19,7,7,8,8,2,2,9,9,21,21,4,4,26,26,23,23,18,18,25,25,1,1,10,10,15,15,23,23,21,21,24,24,3,3,8,8,23,23,15,15,12,12,1,1,12,12,16,16
