MATCHUP,"GAME_DATE""",WIN,TOTAL_POINTS,W_PCT_L_S,W_PCT_L_G,W_PCT_A_S,W_PCT_A_G,W_RANK_L_S,W_RANK_L_G,W_RANK_A_S,W_RANK_A_G,PLUS_MINUS_RANK_L_S,PLUS_MINUS_RANK_L_G,PLUS_MINUS_RANK_A_S,PLUS_MINUS_RANK_A_G,PTS_RANK_L_S,PTS_RANK_L_G,PTS_RANK_A_S,PTS_RANK_A_G,REB_RANK_L_S,REB_RANK_L_G,REB_RANK_A_S,REB_RANK_A_G,AST_RANK_L_S,AST_RANK_L_G,AST_RANK_A_S,AST_RANK_A_G,BLK_RANK_L_S,BLK_RANK_L_G,BLK_RANK_A_S,BLK_RANK_A_G,TOV_RANK_L_S,TOV_RANK_L_G,TOV_RANK_A_S,TOV_RANK_A_G,STL_RANK_L_S,STL_RANK_L_G,STL_RANK_A_S,STL_RANK_A_G,FG3A_RANK_L_S,FG3A_RANK_L_G,FG3A_RANK_A_S,FG3A_RANK_A_G,FG3_PCT_RANK_L_S,FG3_PCT_RANK_L_G,FG3_PCT_RANK_A_S,FG3_PCT_RANK_A_G,FGA_RANK_L_S,FGA_RANK_L_G,FGA_RANK_A_S,FGA_RANK_A_G,FG_PCT_RANK_L_S,FG_PCT_RANK_L_G,FG_PCT_RANK_A_S,FG_PCT_RANK_A_G,FTA_RANK_L_S,FTA_RANK_L_G,FTA_RANK_A_S,FTA_RANK_A_G,FT_PCT_RANK_L_S,FT_PCT_RANK_L_G,FT_PCT_RANK_A_S,FT_PCT_RANK_A_G
CHA vs SAS,2022-03-04,1,240.0,0.286,0.484,0.429,0.381,25,17,16,24,13,18,18,16,20,1,18,10,11,7,23,13,11,2,7,1,9,9,23,8,18,10,4,4,15,5,20,10,10,5,28,27,22,10,18,12,20,2,18,3,23,16,7,5,12,13,21,30,26,28,17,26
CHA vs DET,2022-02-26,0,253.0,0.286,0.492,0.25,0.233,22,17,22,29,13,18,29,30,17,2,16,29,11,7,10,28,6,2,12,26,19,10,4,13,21,11,23,21,7,4,16,12,6,5,19,18,29,10,28,29,13,3,6,16,23,15,29,29,16,15,17,11,22,27,14,14
CHA vs TOR,2022-02-24,1,218.0,0.125,0.483,0.714,0.561,26,17,6,13,22,19,8,12,10,2,15,28,2,8,16,26,2,3,29,30,17,11,25,20,27,11,11,3,4,4,6,3,2,5,21,20,30,9,3,13,4,2,18,18,27,18,12,26,4,11,22,25,23,27,14,23
CHA vs MIA,2022-02-16,0,218.0,0.2,0.492,0.6,0.638,26,16,9,5,24,18,10,6,22,2,19,19,12,11,18,21,14,3,18,7,25,10,29,30,16,10,28,27,10,4,6,13,9,5,19,15,29,9,11,3,15,3,22,26,28,17,20,13,9,13,17,22,22,27,3,2
CHA vs MEM,2022-02-11,0,243.0,0.273,0.509,0.778,0.684,20,14,6,3,23,18,2,4,7,1,21,2,4,10,10,1,6,2,23,7,25,11,7,1,24,9,3,11,4,4,8,1,2,5,29,22,28,6,19,22,7,2,18,1,25,15,11,16,2,14,15,3,24,28,25,27
CHA vs CHI,2022-02-08,0,230.0,0.364,0.509,0.5,0.611,18,16,13,6,19,18,16,13,16,3,2,12,6,16,3,27,10,3,6,17,19,9,13,21,23,10,13,6,11,4,26,21,4,5,22,30,28,8,27,3,9,2,3,23,25,16,3,1,8,18,1,17,24,27,3,2
CHA vs TOR,2022-02-06,0,217.0,0.455,0.519,0.636,0.549,16,14,5,14,18,18,12,14,15,3,8,28,5,14,8,25,8,3,15,29,20,9,6,18,18,10,17,2,14,4,1,3,2,5,12,22,26,7,1,13,8,3,5,17,26,14,24,26,7,17,15,26,24,28,19,22
CHA vs MIA,2022-02-04,0,190.0,0.5,0.528,0.545,0.623,15,13,11,4,13,18,14,5,20,2,15,16,16,15,12,14,15,3,5,5,27,10,24,30,7,10,30,27,16,4,2,14,10,5,10,11,25,4,8,2,19,3,14,23,26,13,18,14,14,17,17,23,25,26,3,3
CHA vs CLE,2022-02-03,0,203.0,0.5,0.538,0.7,0.596,14,12,5,7,13,17,12,4,21,2,24,20,17,19,21,13,15,3,18,8,25,10,23,23,9,8,18,26,15,5,26,20,11,5,26,22,26,4,19,17,19,4,23,26,25,13,8,8,11,16,17,18,25,28,30,24
CHA vs LAC,2022-01-29,0,205.0,0.7,0.56,0.545,0.49,8,12,12,15,8,16,19,20,15,2,11,15,15,17,11,11,7,3,10,15,22,9,19,20,11,9,17,23,15,4,16,9,8,5,12,15,24,4,6,10,17,3,8,10,10,9,22,22,23,17,17,24,22,29,7,8
CHA vs LAL,2022-01-27,1,231.0,0.7,0.551,0.4,0.49,6,12,19,16,7,16,22,21,16,1,22,7,17,16,23,11,7,3,24,11,24,9,13,5,8,9,7,27,7,3,13,7,4,5,16,18,25,4,22,17,13,3,18,7,14,10,18,11,23,15,27,8,23,28,16,26
CHA vs ATL,2022-01-22,0,204.0,0.7,0.565,0.4,0.444,5,10,20,21,7,16,23,19,19,5,16,15,15,21,28,24,3,3,17,19,18,9,25,25,8,7,7,2,7,3,29,29,4,6,17,23,13,4,8,2,14,5,27,25,14,11,8,10,29,22,4,11,28,27,9,5
CHA vs OKC,2022-01-20,1,219.0,0.667,0.556,0.2,0.318,9,12,29,27,10,16,24,27,30,5,27,30,28,23,23,18,17,3,26,29,28,9,22,21,3,7,6,8,9,3,13,22,18,6,15,13,13,4,24,30,28,5,20,18,13,11,28,30,30,22,29,28,29,27,6,19
CHA vs ORL,2022-01-13,0,225.0,0.75,0.548,0.0,0.167,6,10,30,30,7,17,26,29,26,4,27,26,30,21,27,18,15,2,26,25,26,8,25,17,6,8,9,21,5,3,20,28,26,6,25,10,9,3,26,27,28,4,22,10,2,10,29,28,30,16,23,21,30,27,5,10
CHA vs MIL,2022-01-09,1,202.0,0.625,0.525,0.7,0.619,12,12,5,5,10,21,5,7,25,4,5,1,28,22,8,2,15,3,10,13,21,8,16,19,4,7,13,21,7,3,15,8,22,6,5,2,4,2,7,7,26,4,12,2,5,9,8,17,29,12,4,6,29,28,7,18
CHA vs MIL,2022-01-07,1,220.0,0.5,0.513,0.7,0.634,15,13,3,4,18,22,6,5,24,3,4,1,27,21,7,1,12,3,10,12,14,7,16,17,6,7,15,21,6,3,14,8,16,6,3,1,9,2,6,8,23,4,9,2,11,10,10,15,27,12,5,5,28,27,9,19
CHA vs DET,2022-01-04,1,251.0,0.444,0.5,0.333,0.2,16,12,23,29,22,22,25,28,15,2,24,30,20,18,19,28,6,3,23,28,8,6,22,22,8,8,24,20,2,2,9,10,12,6,22,22,12,3,29,29,16,2,18,27,8,11,29,29,26,12,8,13,26,27,14,10
CHA vs PHX,2022-01-01,0,232.0,0.5,0.528,0.6,0.771,16,10,7,2,19,20,6,3,24,3,6,8,27,22,6,15,12,3,4,7,23,8,22,27,4,7,24,11,7,3,4,5,17,6,12,25,10,3,15,8,23,3,5,15,16,11,9,3,28,13,21,27,20,26,1,6
CHA vs HOU,2021-12-26,1,222.0,0.333,0.5,0.3,0.303,21,10,21,28,25,21,29,27,17,1,5,15,23,13,18,22,7,3,8,15,14,5,7,13,5,8,25,30,16,3,10,19,11,5,5,7,15,1,17,20,14,1,15,21,18,14,4,20,24,10,2,1,12,26,29,30
CHA vs SAC,2021-12-09,1,247.0,0.455,0.519,0.5,0.44,11,10,11,20,15,18,25,24,1,1,15,13,14,7,15,20,1,2,26,23,2,6,22,16,11,13,10,12,4,3,12,22,2,5,17,19,4,2,29,25,1,1,12,14,4,13,19,17,6,3,2,1,17,26,28,21
CHA vs PHI,2021-12-07,0,216.0,0.545,0.538,0.556,0.542,10,7,13,11,13,19,15,12,1,1,28,22,11,8,27,26,1,2,28,21,2,6,5,3,8,11,2,2,6,3,17,13,2,4,28,27,4,2,19,10,1,1,28,23,5,11,18,13,9,2,22,21,23,26,14,4
CHA vs PHI,2021-12-05,0,251.0,0.6,0.56,0.444,0.522,10,7,18,13,11,18,21,11,9,1,29,23,22,7,28,26,6,2,30,24,3,6,8,5,6,14,2,3,8,1,17,12,8,5,29,27,2,1,23,10,11,1,28,22,7,10,26,13,20,3,23,22,21,26,12,3
CHA vs MIN,2021-11-25,1,248.0,0.636,0.6,0.545,0.5,4,4,8,18,18,20,5,8,5,1,6,20,8,4,6,21,4,2,7,17,8,8,2,4,12,15,29,24,2,2,3,5,8,8,1,1,20,5,14,20,1,1,2,14,18,16,25,27,9,5,12,25,28,28,17,17
CHA vs IND,2021-11-18,1,239.0,0.455,0.563,0.455,0.375,15,8,15,22,26,20,13,17,9,1,15,10,8,6,10,7,5,3,13,12,8,10,1,1,15,14,22,27,5,4,17,23,9,10,11,11,11,4,18,17,3,1,14,8,24,18,8,8,12,6,27,23,26,27,28,21
CHA vs WAS,2021-11-16,1,184.0,0.455,0.533,0.8,0.769,16,12,2,2,23,21,6,8,4,1,19,25,11,9,15,23,5,3,16,23,13,15,11,7,17,17,9,3,3,2,27,28,8,7,28,27,6,2,18,20,4,1,27,30,20,17,4,9,5,3,13,17,24,27,12,8
CHA vs GSW,2021-11-13,1,208.0,0.417,0.5,0.9,0.917,15,13,1,1,23,22,1,1,1,1,14,17,1,5,18,19,1,1,2,2,6,9,16,23,23,20,15,18,4,2,1,3,4,6,2,5,5,3,9,5,1,1,20,22,20,18,3,2,3,1,23,21,27,25,6,7
CHA vs NYK,2021-11-11,1,200.0,0.417,0.462,0.545,0.583,16,16,13,7,22,22,15,13,1,1,9,7,3,4,15,12,1,1,17,16,7,8,4,3,23,22,9,11,2,2,16,20,3,4,7,8,1,1,4,5,1,1,11,11,16,18,18,16,2,1,5,5,20,23,17,18
CHA vs CLE,2021-10-31,0,223.0,0.714,0.714,0.429,0.429,1,1,14,14,10,10,18,18,1,1,8,8,8,8,7,7,1,1,2,2,13,13,22,22,12,12,24,24,4,4,9,9,8,8,17,17,1,1,28,28,1,1,7,7,4,4,16,16,1,1,6,6,23,23,11,11
