MATCHUP,"GAME_DATE""",WIN,TOTAL_POINTS,W_PCT_L_S,W_PCT_L_G,W_PCT_A_S,W_PCT_A_G,W_RANK_L_S,W_RANK_L_G,W_RANK_A_S,W_RANK_A_G,PLUS_MINUS_RANK_L_S,PLUS_MINUS_RANK_L_G,PLUS_MINUS_RANK_A_S,PLUS_MINUS_RANK_A_G,PTS_RANK_L_S,PTS_RANK_L_G,PTS_RANK_A_S,PTS_RANK_A_G,REB_RANK_L_S,REB_RANK_L_G,REB_RANK_A_S,REB_RANK_A_G,AST_RANK_L_S,AST_RANK_L_G,AST_RANK_A_S,AST_RANK_A_G,BLK_RANK_L_S,BLK_RANK_L_G,BLK_RANK_A_S,BLK_RANK_A_G,TOV_RANK_L_S,TOV_RANK_L_G,TOV_RANK_A_S,TOV_RANK_A_G,STL_RANK_L_S,STL_RANK_L_G,STL_RANK_A_S,STL_RANK_A_G,FG3A_RANK_L_S,FG3A_RANK_L_G,FG3A_RANK_A_S,FG3A_RANK_A_G,FG3_PCT_RANK_L_S,FG3_PCT_RANK_L_G,FG3_PCT_RANK_A_S,FG3_PCT_RANK_A_G,FGA_RANK_L_S,FGA_RANK_L_G,FGA_RANK_A_S,FGA_RANK_A_G,FG_PCT_RANK_L_S,FG_PCT_RANK_L_G,FG_PCT_RANK_A_S,FG_PCT_RANK_A_G,FTA_RANK_L_S,FTA_RANK_L_G,FTA_RANK_A_S,FTA_RANK_A_G,FT_PCT_RANK_L_S,FT_PCT_RANK_L_G,FT_PCT_RANK_A_S,FT_PCT_RANK_A_G
DAL vs TOR,2022-01-18,1,200.0,0.818,0.568,0.7,0.512,2,10,4,20,1,8,6,15,10,24,20,28,6,22,9,26,5,17,26,30,17,28,9,22,13,3,9,1,13,24,6,5,9,10,12,24,12,25,14,20,11,18,13,27,15,20,28,27,16,22,6,27,16,20,23,23
DAL vs OKC,2022-01-16,1,206.0,0.818,0.558,0.2,0.333,2,11,26,27,1,8,22,27,8,23,26,30,9,22,20,16,5,18,25,29,21,28,17,18,18,4,7,6,18,26,15,20,11,9,12,11,12,25,26,30,12,18,15,16,7,20,29,29,12,22,29,28,17,21,4,19
DAL vs ORL,2022-01-14,1,200.0,0.727,0.548,0.1,0.186,2,11,29,30,1,8,25,28,9,23,22,25,7,24,21,15,3,17,22,22,21,28,20,16,20,4,14,25,14,23,17,23,11,9,15,7,14,25,25,27,11,17,18,7,7,19,24,28,15,24,22,22,18,24,6,10
DAL vs CHI,2022-01-08,1,212.0,0.636,0.538,1.0,0.722,4,11,1,5,3,10,6,8,4,21,12,26,6,23,20,30,1,16,12,26,17,28,19,24,23,5,9,4,6,25,14,19,7,10,26,30,15,25,1,1,6,18,19,30,7,20,1,2,3,22,13,25,12,22,5,3
DAL vs GSW,2022-01-04,1,181.0,0.5,0.514,0.75,0.806,9,12,7,1,8,10,10,2,11,22,27,13,16,23,25,17,4,18,13,1,25,28,11,14,15,4,13,27,12,22,9,3,10,9,23,5,23,25,3,4,13,19,28,25,13,22,3,3,12,24,29,23,4,18,30,26
DAL vs DEN,2022-01-02,1,192.0,0.5,0.5,0.625,0.529,8,14,8,14,7,12,15,16,9,22,23,27,9,23,24,30,2,17,16,11,20,28,28,29,19,4,14,7,19,26,22,23,11,11,21,20,20,25,21,19,12,19,24,30,9,21,15,10,12,24,27,30,3,21,17,19
DAL vs MIL,2021-12-22,0,197.0,0.4,0.5,0.545,0.606,18,16,6,5,12,15,9,6,15,27,4,2,6,25,3,1,12,24,9,14,30,29,14,19,11,2,27,20,21,27,2,8,6,12,2,1,30,25,20,9,8,25,2,3,27,23,23,18,10,27,6,6,9,21,12,22
DAL vs MIN,2021-12-20,1,216.0,0.4,0.483,0.444,0.5,18,18,18,15,8,18,20,16,15,28,21,19,9,27,22,19,15,26,25,20,29,28,24,6,13,1,7,22,26,28,12,4,8,11,9,4,28,25,15,21,11,27,18,8,21,23,30,27,19,27,8,17,9,22,18,19
DAL vs LAL,2021-12-14,0,211.0,0.4,0.519,0.667,0.536,18,15,9,11,12,16,6,18,19,28,21,5,23,27,20,7,19,24,17,11,25,27,10,4,6,1,15,27,26,24,4,5,9,11,25,23,23,24,10,13,21,24,24,8,17,22,2,6,25,26,20,7,24,26,28,28
DAL vs CHA,2021-12-12,1,216.0,0.4,0.5,0.5,0.536,21,15,12,10,14,20,13,19,20,28,4,1,25,28,27,11,23,26,8,1,27,29,2,6,5,1,4,10,19,24,7,3,10,12,5,6,26,28,2,1,21,24,10,1,19,22,2,9,21,25,14,5,23,27,14,25
DAL vs BKN,2021-12-06,0,201.0,0.222,0.5,0.667,0.696,26,17,9,4,18,22,12,6,28,28,23,21,29,30,25,26,26,28,18,12,29,28,13,11,2,1,1,7,17,24,23,30,22,20,29,27,15,21,23,7,27,30,26,28,21,22,12,6,28,28,14,11,24,28,3,5
DAL vs MEM,2021-12-03,0,187.0,0.333,0.524,0.6,0.545,24,17,10,11,16,23,6,20,27,26,12,16,30,28,12,11,25,26,12,7,28,28,2,2,1,1,7,6,23,24,3,4,25,18,23,20,13,20,12,17,26,29,13,9,12,21,6,17,29,28,15,27,23,28,12,16
DAL vs NOP,2021-12-02,0,198.0,0.444,0.55,0.417,0.25,18,15,15,26,14,20,24,27,28,30,5,8,30,30,5,2,24,29,3,4,28,28,26,25,1,1,26,28,17,26,8,9,26,20,21,16,8,18,9,20,27,30,5,3,7,19,18,26,29,28,6,8,22,28,2,2
DAL vs CLE,2021-11-28,0,210.0,0.444,0.556,0.333,0.5,19,15,22,15,13,21,15,17,27,29,29,24,29,29,28,23,22,28,29,15,28,27,27,29,1,1,10,23,16,27,25,20,27,20,23,18,9,21,27,22,27,30,29,21,15,21,26,19,29,27,27,21,13,24,17,17
DAL vs WAS,2021-11-26,0,234.0,0.556,0.588,0.6,0.632,15,12,9,6,14,21,17,14,28,30,26,23,30,30,21,14,23,29,20,20,28,28,12,10,1,1,18,15,16,28,30,30,24,21,26,26,7,22,25,27,29,30,27,23,10,24,16,14,29,28,24,11,12,25,17,11
DAL vs DEN,2021-11-14,1,212.0,0.7,0.667,0.636,0.692,6,8,6,3,16,19,5,4,22,28,14,22,23,27,8,21,24,29,9,13,22,25,17,26,3,1,13,14,24,28,11,14,8,14,8,19,19,24,29,28,23,28,9,20,18,24,14,7,9,22,23,30,28,28,22,24
DAL vs NOP,2021-11-07,1,200.0,0.667,0.667,0.1,0.1,8,8,28,28,23,23,30,30,25,25,20,20,22,22,10,10,30,30,14,14,21,21,16,16,3,3,25,25,30,30,22,22,11,11,16,16,27,27,23,23,26,26,10,10,26,26,27,27,17,17,23,23,28,28,6,6
DAL vs BOS,2021-11-05,1,211.0,0.625,0.625,0.444,0.444,11,11,16,16,24,24,19,19,28,28,13,13,22,22,11,11,28,28,14,14,23,23,1,1,2,2,14,14,30,30,9,9,14,14,7,7,27,27,21,21,24,24,9,9,28,28,24,24,14,14,5,5,28,28,10,10
DAL vs MIA,2021-11-01,0,235.0,0.667,0.667,0.833,0.833,10,10,2,2,24,24,1,1,28,28,20,20,26,26,11,11,29,29,20,20,20,20,30,30,3,3,9,9,27,27,25,25,14,14,28,28,25,25,11,11,26,26,23,23,30,30,8,8,23,23,18,18,27,27,4,4
