MATCHUP,"GAME_DATE""",WIN,TOTAL_POINTS,W_PCT_L_S,W_PCT_L_G,W_PCT_A_S,W_PCT_A_G,W_RANK_L_S,W_RANK_L_G,W_RANK_A_S,W_RANK_A_G,PLUS_MINUS_RANK_L_S,PLUS_MINUS_RANK_L_G,PLUS_MINUS_RANK_A_S,PLUS_MINUS_RANK_A_G,PTS_RANK_L_S,PTS_RANK_L_G,PTS_RANK_A_S,PTS_RANK_A_G,REB_RANK_L_S,REB_RANK_L_G,REB_RANK_A_S,REB_RANK_A_G,AST_RANK_L_S,AST_RANK_L_G,AST_RANK_A_S,AST_RANK_A_G,BLK_RANK_L_S,BLK_RANK_L_G,BLK_RANK_A_S,BLK_RANK_A_G,TOV_RANK_L_S,TOV_RANK_L_G,TOV_RANK_A_S,TOV_RANK_A_G,STL_RANK_L_S,STL_RANK_L_G,STL_RANK_A_S,STL_RANK_A_G,FG3A_RANK_L_S,FG3A_RANK_L_G,FG3A_RANK_A_S,FG3A_RANK_A_G,FG3_PCT_RANK_L_S,FG3_PCT_RANK_L_G,FG3_PCT_RANK_A_S,FG3_PCT_RANK_A_G,FGA_RANK_L_S,FGA_RANK_L_G,FGA_RANK_A_S,FGA_RANK_A_G,FG_PCT_RANK_L_S,FG_PCT_RANK_L_G,FG_PCT_RANK_A_S,FG_PCT_RANK_A_G,FTA_RANK_L_S,FTA_RANK_L_G,FTA_RANK_A_S,FTA_RANK_A_G,FT_PCT_RANK_L_S,FT_PCT_RANK_L_G,FT_PCT_RANK_A_S,FT_PCT_RANK_A_G
MEM vs SAS,2022-02-27,1,223.0,0.714,0.677,0.571,0.393,7,3,11,24,5,5,13,16,14,2,15,6,6,1,23,10,14,6,6,1,4,1,26,8,12,10,6,5,9,1,20,11,27,21,25,27,16,24,9,12,16,1,17,3,18,17,4,5,1,2,22,29,25,27,11,26
MEM vs POR,2022-02-15,0,242.0,0.9,0.695,0.364,0.414,2,3,18,22,2,5,23,25,9,2,15,18,2,1,9,18,12,6,14,23,2,1,19,18,6,11,22,14,2,1,9,11,26,22,3,6,16,23,24,11,10,1,8,15,5,15,23,24,5,2,24,13,28,28,27,22
MEM vs LAC,2022-02-07,1,244.0,0.667,0.673,0.5,0.491,11,3,15,17,9,7,18,20,23,3,14,17,15,1,14,15,25,7,17,18,1,1,26,20,3,11,12,23,5,1,23,12,28,22,15,16,27,23,6,9,18,1,15,11,10,16,13,21,13,4,20,27,27,28,16,9
MEM vs WAS,2022-01-28,1,210.0,0.727,0.667,0.444,0.479,2,3,17,18,11,7,17,23,6,3,29,23,5,1,26,23,11,5,26,18,1,1,13,11,18,16,3,8,1,1,30,30,23,21,29,29,30,23,27,28,4,1,29,29,10,15,11,7,1,3,21,9,28,27,12,13
MEM vs UTA,2022-01-27,1,228.0,0.7,0.66,0.182,0.612,6,3,27,5,11,7,25,3,14,2,11,4,10,1,16,4,17,6,27,26,1,1,18,12,12,15,22,18,1,1,21,23,28,21,6,2,30,23,11,5,9,1,15,15,15,16,17,4,3,4,8,2,27,27,10,15
MEM vs CHI,2022-01-16,1,225.0,0.909,0.667,0.636,0.659,1,3,4,5,4,7,17,10,6,2,4,21,1,1,14,30,8,4,3,22,1,1,10,24,22,15,17,5,1,1,10,19,20,18,18,30,25,22,1,1,4,1,7,30,13,18,1,3,5,4,13,24,27,26,10,4
MEM vs DAL,2022-01-13,0,197.0,1.0,0.682,0.7,0.537,1,2,3,12,1,6,3,11,1,1,14,24,1,1,15,25,1,4,6,19,1,1,20,27,22,15,16,4,1,1,19,26,12,17,15,11,21,19,11,25,1,1,15,22,11,17,9,20,2,4,14,24,27,26,17,23
MEM vs MIN,2022-01-12,1,224.0,0.909,0.674,0.5,0.488,1,3,13,18,1,6,11,14,2,3,12,12,1,1,9,11,4,4,3,14,1,1,4,5,20,15,25,25,1,1,5,4,21,20,3,2,23,18,20,21,2,1,8,7,9,16,12,25,4,5,24,19,25,26,27,24
MEM vs GSW,2022-01-10,1,224.0,0.9,0.667,0.625,0.769,1,3,12,1,2,5,13,1,6,4,30,20,2,1,29,13,8,4,22,3,2,1,20,15,16,15,10,27,1,1,4,2,24,20,27,6,22,19,17,8,6,1,30,27,9,16,13,5,5,5,30,23,23,26,28,25
MEM vs DET,2022-01-05,1,206.0,0.7,0.641,0.3,0.194,3,4,23,29,3,8,28,29,7,5,13,30,3,2,12,28,12,6,14,28,3,1,20,22,11,15,28,19,1,1,4,9,22,19,11,21,16,18,29,29,3,1,10,26,21,18,29,29,7,8,4,13,14,25,21,13
MEM vs SAS,2021-12-30,1,223.0,0.7,0.611,0.556,0.424,2,6,10,22,3,9,6,10,5,3,6,19,5,2,10,21,11,4,1,3,8,2,20,16,20,16,6,3,1,1,14,11,20,19,21,29,13,16,3,10,6,2,9,11,16,19,2,5,2,6,17,28,16,23,9,28
MEM vs LAL,2021-12-28,1,203.0,0.636,0.6,0.4,0.486,3,7,16,12,3,9,23,22,3,3,11,4,1,2,8,4,5,5,15,9,7,2,5,3,23,17,28,29,1,1,5,4,15,19,13,20,18,16,21,17,1,2,10,5,22,18,19,8,2,7,6,3,23,22,30,29
MEM vs OKC,2021-12-19,0,201.0,0.818,0.613,0.333,0.321,1,5,23,28,2,8,30,28,3,4,28,30,1,2,27,25,6,5,29,30,3,2,8,22,24,13,7,7,1,1,20,27,13,17,18,18,12,17,28,29,3,2,24,29,15,17,30,30,1,7,24,28,28,25,12,26
MEM vs POR,2021-12-18,0,205.0,0.909,0.633,0.2,0.4,1,5,27,23,1,8,28,24,2,5,17,12,2,3,18,20,5,6,22,16,1,3,13,16,24,12,21,14,1,1,18,13,13,19,11,7,8,15,19,14,2,3,14,14,7,16,27,19,2,12,7,13,29,25,15,14
MEM vs PHI,2021-12-12,1,217.0,0.727,0.593,0.6,0.556,2,7,8,10,4,14,16,13,3,8,22,18,2,4,16,26,4,7,26,22,2,3,4,4,21,11,8,4,1,1,8,11,9,17,26,24,15,18,23,13,4,4,24,20,14,19,23,15,4,18,6,14,28,26,8,1
MEM vs HOU,2021-12-10,1,219.0,0.636,0.577,0.7,0.32,4,7,4,26,9,13,12,26,4,10,14,24,3,6,19,25,3,7,5,23,1,2,5,12,23,13,28,30,1,1,26,25,8,17,4,10,16,17,9,18,4,5,21,30,19,19,9,21,4,22,11,2,25,23,28,30
MEM vs LAL,2021-12-08,1,203.0,0.636,0.56,0.556,0.52,5,9,13,14,8,15,12,22,7,13,22,9,3,5,23,10,4,8,21,12,1,2,20,6,21,12,4,25,1,1,21,7,15,19,27,22,15,17,17,15,5,4,26,12,14,19,5,5,6,21,17,7,25,22,28,27
MEM vs DAL,2021-12-07,0,200.0,0.7,0.583,0.2,0.478,4,7,26,18,7,15,20,23,13,13,22,27,10,7,28,28,9,8,22,26,3,2,29,28,15,13,5,1,2,2,8,21,25,19,11,11,11,17,23,24,13,5,17,26,9,16,23,24,16,24,26,28,22,19,24,28
MEM vs OKC,2021-12-01,1,231.0,0.5,0.524,0.182,0.286,14,14,27,25,21,25,27,26,18,20,21,28,14,12,6,16,14,10,26,30,4,5,9,19,7,6,12,11,10,4,10,23,25,21,3,11,20,20,30,29,15,9,7,19,16,21,30,29,14,26,25,25,16,16,27,27
MEM vs SAC,2021-11-27,1,229.0,0.4,0.474,0.273,0.4,18,20,24,24,28,25,22,22,17,22,12,9,21,23,15,17,14,12,21,20,7,9,16,16,7,5,21,16,8,5,13,23,27,22,15,14,22,18,26,22,18,13,7,10,15,18,21,16,14,25,4,4,20,16,27,21
MEM vs ATL,2021-11-25,0,232.0,0.4,0.5,0.6,0.526,20,18,8,10,28,25,6,10,17,18,14,5,17,20,24,8,13,11,16,12,5,7,23,25,7,5,5,3,6,4,27,24,28,21,23,26,29,18,1,2,14,11,19,7,17,17,3,7,11,24,17,18,20,15,10,8
MEM vs TOR,2021-11-23,0,239.0,0.5,0.529,0.3,0.444,14,16,24,21,26,25,22,17,19,20,23,18,22,20,28,12,14,13,28,26,4,7,13,21,3,5,5,8,6,3,7,1,26,21,29,25,25,18,6,12,18,10,22,5,17,20,19,23,20,26,23,17,23,15,15,16
MEM vs LAC,2021-11-17,1,228.0,0.5,0.5,0.8,0.643,15,17,3,7,24,25,5,4,21,20,19,21,19,18,15,25,18,13,24,22,2,6,15,22,5,6,18,11,1,3,21,11,21,20,17,13,25,20,2,9,16,14,29,23,22,20,13,17,23,27,21,26,19,19,3,5
MEM vs HOU,2021-11-14,1,238.0,0.4,0.462,0.0,0.077,21,17,30,30,29,25,30,28,25,20,28,24,17,12,20,17,16,12,29,27,3,6,25,24,11,10,29,30,4,4,24,17,16,15,21,22,28,21,30,26,12,9,28,25,26,25,24,23,27,26,2,2,27,18,30,30
MEM vs PHX,2021-11-11,0,213.0,0.5,0.545,0.778,0.7,16,16,3,7,24,24,10,12,20,17,26,27,17,19,28,28,12,11,15,14,9,7,24,24,14,12,2,2,3,3,19,21,15,15,30,29,20,17,15,14,13,13,27,28,25,21,1,1,26,28,25,26,18,12,13,16
MEM vs CHA,2021-11-09,0,226.0,0.6,0.6,0.417,0.417,11,11,17,17,23,23,25,25,16,19,1,1,16,19,2,2,11,13,1,1,10,11,10,11,11,10,23,22,3,3,2,2,17,18,3,4,12,12,3,3,14,16,1,1,21,21,17,17,26,27,1,1,8,7,26,26
MEM vs MIN,2021-11-07,1,243.0,0.556,0.556,0.375,0.375,12,12,24,24,24,24,22,22,22,22,30,30,22,22,30,30,16,16,28,28,13,13,17,17,5,5,14,14,3,3,15,15,15,15,13,13,12,12,25,25,18,18,29,29,22,22,28,28,28,28,29,29,9,9,18,18
MEM vs DEN,2021-11-02,1,214.0,0.571,0.571,0.571,0.571,11,11,11,11,22,22,9,9,16,16,23,23,13,13,23,23,7,7,12,12,13,13,23,23,17,17,24,24,2,2,6,6,7,7,21,21,11,11,28,28,10,10,24,24,21,21,3,3,25,25,30,30,6,6,29,29
MEM vs DEN,2021-10-31,1,203.0,0.5,0.5,0.667,0.667,14,14,8,8,24,24,8,8,15,15,24,24,17,17,23,23,8,8,15,15,12,12,26,26,16,16,25,25,2,2,6,6,5,5,21,21,11,11,25,25,12,12,26,26,20,20,2,2,25,25,30,30,5,5,29,29
