MATCHUP,"GAME_DATE""",WIN,TOTAL_POINTS,W_PCT_L_S,W_PCT_L_G,W_PCT_A_S,W_PCT_A_G,W_RANK_L_S,W_RANK_L_G,W_RANK_A_S,W_RANK_A_G,PLUS_MINUS_RANK_L_S,PLUS_MINUS_RANK_L_G,PLUS_MINUS_RANK_A_S,PLUS_MINUS_RANK_A_G,PTS_RANK_L_S,PTS_RANK_L_G,PTS_RANK_A_S,PTS_RANK_A_G,REB_RANK_L_S,REB_RANK_L_G,REB_RANK_A_S,REB_RANK_A_G,AST_RANK_L_S,AST_RANK_L_G,AST_RANK_A_S,AST_RANK_A_G,BLK_RANK_L_S,BLK_RANK_L_G,BLK_RANK_A_S,BLK_RANK_A_G,TOV_RANK_L_S,TOV_RANK_L_G,TOV_RANK_A_S,TOV_RANK_A_G,STL_RANK_L_S,STL_RANK_L_G,STL_RANK_A_S,STL_RANK_A_G,FG3A_RANK_L_S,FG3A_RANK_L_G,FG3A_RANK_A_S,FG3A_RANK_A_G,FG3_PCT_RANK_L_S,FG3_PCT_RANK_L_G,FG3_PCT_RANK_A_S,FG3_PCT_RANK_A_G,FGA_RANK_L_S,FGA_RANK_L_G,FGA_RANK_A_S,FGA_RANK_A_G,FG_PCT_RANK_L_S,FG_PCT_RANK_L_G,FG_PCT_RANK_A_S,FG_PCT_RANK_A_G,FTA_RANK_L_S,FTA_RANK_L_G,FTA_RANK_A_S,FTA_RANK_A_G,FT_PCT_RANK_L_S,FT_PCT_RANK_L_G,FT_PCT_RANK_A_S,FT_PCT_RANK_A_G
POR vs OKC,2023-02-09,0,267.0,0.6,0.491,0.444,0.481,7,18,22,20,17,18,18,12,13,17,24,15,28,25,25,20,16,22,24,20,17,23,25,14,5,18,1,6,28,29,13,7,9,12,23,18,7,8,5,11,22,28,23,9,2,7,11,19,12,8,30,27,1,6,6,8
POR vs GSW,2023-02-07,1,247.0,0.5,0.481,0.6,0.519,13,19,6,16,20,19,8,18,16,20,13,6,27,25,14,13,21,22,4,1,18,23,23,27,1,17,24,28,29,30,16,20,6,12,2,1,10,7,1,4,20,28,18,15,10,9,8,13,15,9,23,30,1,8,20,12
POR vs MIL,2023-02-05,0,235.0,0.5,0.491,0.9,0.679,14,19,1,3,18,16,1,6,16,20,9,22,26,25,5,2,24,21,17,19,15,23,17,10,3,17,21,20,29,30,14,25,6,13,2,5,11,7,8,17,20,28,14,15,7,7,6,23,15,11,20,21,1,8,29,29
POR vs ATL,2023-01-29,1,254.0,0.4,0.469,0.6,0.5,19,21,9,17,18,15,15,23,12,25,13,11,24,25,21,14,21,24,16,19,12,24,15,12,10,18,15,3,23,29,17,15,8,16,26,29,19,7,9,25,20,28,16,7,6,9,1,11,7,12,25,26,4,15,5,4
POR vs TOR,2023-01-27,0,228.0,0.4,0.479,0.545,0.44,21,21,10,23,14,14,10,18,10,25,2,16,23,25,5,18,21,22,8,24,15,24,2,6,16,18,5,1,18,28,4,1,7,16,10,18,20,7,16,28,24,28,3,6,7,9,21,28,6,11,3,4,4,16,19,14
POR vs UTA,2023-01-24,1,258.0,0.273,0.468,0.6,0.5,22,21,10,13,19,14,7,11,8,22,19,1,15,22,8,4,16,23,20,6,13,24,9,13,25,21,19,27,20,29,26,14,5,16,7,4,24,7,20,11,15,28,24,2,18,11,11,15,3,8,10,7,7,16,10,15
POR vs SAS,2023-01-22,1,274.0,0.273,0.457,0.2,0.304,23,22,28,27,17,17,28,30,9,24,22,25,16,22,21,25,17,23,12,7,10,24,26,26,28,21,15,23,17,30,22,20,6,16,28,25,28,9,25,24,18,29,16,13,17,13,14,14,2,8,25,28,9,16,18,29
POR vs LAL,2023-01-21,0,233.0,0.3,0.467,0.6,0.457,22,21,9,21,16,15,14,23,17,29,13,9,20,25,16,9,21,25,17,15,15,26,16,17,27,20,6,14,19,30,16,26,12,18,21,26,29,9,26,27,24,29,14,16,17,11,9,7,2,11,10,7,8,16,20,9
POR vs PHI,2023-01-18,0,200.0,0.3,0.477,0.727,0.636,23,20,3,5,13,14,8,5,24,27,2,26,19,24,18,28,22,24,2,18,14,26,3,14,23,20,14,8,21,29,13,8,16,16,9,18,28,7,8,4,25,29,11,28,12,10,8,9,6,9,12,18,11,16,5,3
POR vs DAL,2023-01-14,1,263.0,0.333,0.476,0.636,0.545,23,20,5,9,14,15,21,12,27,28,9,9,28,25,22,29,27,24,17,28,17,26,8,22,20,22,8,2,20,28,29,19,25,18,3,4,29,6,11,15,29,29,18,25,11,10,9,17,15,13,3,2,17,20,25,27
POR vs DAL,2023-01-13,1,255.0,0.25,0.463,0.7,0.558,27,21,4,9,19,16,19,11,30,29,14,16,29,25,23,28,30,25,23,29,19,26,9,23,19,21,6,3,24,29,30,19,29,19,5,4,30,7,15,15,30,29,24,27,14,12,11,17,23,14,4,2,19,21,23,27
POR vs CLE,2023-01-11,0,232.0,0.25,0.475,0.444,0.619,28,19,17,6,19,15,21,3,30,29,25,22,29,25,27,19,30,25,27,22,19,26,21,23,19,19,5,14,27,29,18,25,29,21,24,18,30,7,18,13,30,29,27,24,18,12,10,8,25,14,14,13,20,21,30,17
POR vs ORL,2023-01-09,0,215.0,0.25,0.487,0.444,0.366,28,19,18,26,20,14,23,26,30,29,27,24,30,25,26,14,30,25,24,27,20,26,23,14,19,19,6,23,27,29,14,22,30,21,26,24,26,5,19,22,30,30,27,23,18,12,13,18,24,13,18,6,23,20,26,12
POR vs DET,2023-01-01,1,241.0,0.444,0.514,0.3,0.256,18,18,25,28,12,15,28,29,26,29,9,3,24,25,9,7,22,26,23,20,25,27,27,28,17,17,22,23,30,30,21,13,14,19,20,10,9,4,11,16,28,29,19,3,7,12,20,28,29,18,1,1,20,20,16,21
POR vs CHA,2022-12-25,1,237.0,0.444,0.515,0.2,0.273,18,14,28,28,10,15,30,28,23,20,5,23,25,19,8,6,23,20,11,13,27,27,8,15,17,21,5,11,29,28,3,8,14,14,10,16,7,3,25,30,27,26,5,3,5,12,22,29,27,10,14,18,10,22,22,25
POR vs MIN,2022-12-11,1,245.0,0.4,0.538,0.5,0.5,20,11,13,18,23,17,15,18,23,27,15,14,21,23,27,24,19,25,14,10,22,27,2,9,7,19,28,25,27,26,3,3,20,25,22,20,4,3,23,25,23,27,22,25,14,16,5,6,15,7,11,13,13,20,4,12
POR vs MIN,2022-12-09,1,242.0,0.3,0.52,0.6,0.52,26,13,8,13,27,17,15,16,21,27,14,17,19,25,22,21,15,25,13,10,16,27,4,8,11,17,30,25,24,25,3,4,18,25,17,19,9,4,25,25,21,27,20,24,17,16,11,6,18,9,9,13,16,21,4,11
POR vs DEN,2022-12-07,0,241.0,0.3,0.542,0.5,0.583,26,11,13,8,26,17,15,13,20,28,18,19,19,23,25,25,16,26,8,7,15,27,12,24,9,17,14,19,22,28,18,20,18,25,24,27,10,3,12,2,20,28,21,26,19,16,3,1,11,4,15,27,18,22,22,24
POR vs IND,2022-12-03,1,216.0,0.3,0.522,0.6,0.545,26,13,9,13,27,23,20,16,19,20,13,16,19,17,24,23,20,21,7,7,16,24,2,2,11,22,15,20,26,24,1,7,20,25,5,5,9,5,23,13,20,25,8,14,20,19,29,27,10,2,7,12,19,22,14,10
POR vs LAC,2022-11-28,0,230.0,0.4,0.55,0.6,0.571,19,12,9,6,22,20,9,17,18,27,19,24,21,27,13,14,15,23,14,21,28,27,25,19,12,20,25,24,23,25,28,21,14,25,24,22,14,6,4,15,22,28,26,25,18,17,10,8,3,2,6,16,24,23,26,25
POR vs UTA,2022-11-18,0,231.0,0.556,0.667,0.636,0.647,14,4,3,2,17,11,4,7,29,27,2,1,27,22,8,3,26,25,2,1,29,26,20,13,9,20,25,28,28,22,18,3,29,27,4,1,3,4,5,10,29,28,6,2,21,18,8,14,20,4,19,14,26,21,14,22
POR vs BKN,2022-11-16,0,216.0,0.667,0.714,0.455,0.4,5,3,17,22,14,10,12,19,29,26,12,13,27,22,15,23,24,24,7,10,29,26,2,1,12,21,17,10,27,24,5,11,29,28,13,19,3,3,10,14,29,29,14,20,12,11,8,8,21,4,8,7,26,21,5,7
POR vs SAS,2022-11-14,1,227.0,0.556,0.692,0.3,0.429,17,4,26,17,20,12,28,28,29,26,23,11,27,23,20,15,27,25,6,3,26,25,17,18,15,19,29,29,26,24,21,15,29,28,13,8,4,3,10,10,29,28,14,8,19,12,24,21,22,5,27,25,27,22,28,29
POR vs MEM,2022-11-01,0,217.0,0.833,0.833,0.571,0.571,4,4,7,7,7,7,23,23,27,27,13,13,25,25,14,14,29,29,20,20,24,24,11,11,12,12,15,15,23,23,16,16,29,29,13,13,10,10,9,9,30,30,13,13,7,7,14,14,15,15,11,11,14,14,30,30
