MATCHUP,"GAME_DATE""",WIN,TOTAL_POINTS,W_PCT_L_S,W_PCT_L_G,W_PCT_A_S,W_PCT_A_G,W_RANK_L_S,W_RANK_L_G,W_RANK_A_S,W_RANK_A_G,PLUS_MINUS_RANK_L_S,PLUS_MINUS_RANK_L_G,PLUS_MINUS_RANK_A_S,PLUS_MINUS_RANK_A_G,PTS_RANK_L_S,PTS_RANK_L_G,PTS_RANK_A_S,PTS_RANK_A_G,REB_RANK_L_S,REB_RANK_L_G,REB_RANK_A_S,REB_RANK_A_G,AST_RANK_L_S,AST_RANK_L_G,AST_RANK_A_S,AST_RANK_A_G,BLK_RANK_L_S,BLK_RANK_L_G,BLK_RANK_A_S,BLK_RANK_A_G,TOV_RANK_L_S,TOV_RANK_L_G,TOV_RANK_A_S,TOV_RANK_A_G,STL_RANK_L_S,STL_RANK_L_G,STL_RANK_A_S,STL_RANK_A_G,FG3A_RANK_L_S,FG3A_RANK_L_G,FG3A_RANK_A_S,FG3A_RANK_A_G,FG3_PCT_RANK_L_S,FG3_PCT_RANK_L_G,FG3_PCT_RANK_A_S,FG3_PCT_RANK_A_G,FGA_RANK_L_S,FGA_RANK_L_G,FGA_RANK_A_S,FGA_RANK_A_G,FG_PCT_RANK_L_S,FG_PCT_RANK_L_G,FG_PCT_RANK_A_S,FG_PCT_RANK_A_G,FTA_RANK_L_S,FTA_RANK_L_G,FTA_RANK_A_S,FTA_RANK_A_G,FT_PCT_RANK_L_S,FT_PCT_RANK_L_G,FT_PCT_RANK_A_S,FT_PCT_RANK_A_G
ATL vs POR,2023-03-02,1,240.0,0.5,0.5,0.286,0.468,16,16,22,22,17,19,26,22,26,14,18,19,28,16,29,27,29,21,23,23,12,11,7,22,1,3,8,18,27,22,20,28,29,29,7,11,4,19,7,8,28,7,25,28,8,11,16,9,27,27,17,9,2,4,4,6
ATL vs WAS,2023-02-27,0,235.0,0.571,0.508,0.571,0.467,10,14,10,22,14,19,9,20,9,10,19,28,12,13,22,20,13,16,7,15,7,11,7,7,7,3,29,14,21,20,21,23,28,29,19,24,7,19,3,17,9,4,25,26,13,11,2,7,17,27,27,22,9,4,10,15
ATL vs BKN,2023-02-25,1,256.0,0.5,0.5,0.286,0.576,16,16,24,8,13,20,26,12,26,11,22,27,26,13,24,29,23,17,24,13,14,11,23,1,1,3,7,11,25,21,23,23,30,29,10,22,14,21,7,2,24,7,22,29,15,11,26,2,27,27,19,29,9,4,11,11
ATL vs CLE,2023-02-23,1,255.0,0.429,0.492,0.75,0.613,16,17,1,5,22,22,1,2,21,13,10,9,12,13,9,12,16,17,5,10,6,11,9,19,6,2,17,18,20,20,3,13,25,29,18,16,27,22,25,12,12,6,12,18,26,12,3,5,25,27,21,18,15,4,10,18
ATL vs NYK,2023-02-14,0,223.0,0.5,0.5,0.6,0.542,16,16,7,8,10,21,14,8,10,8,16,10,6,12,11,2,9,16,28,27,16,11,27,24,6,3,2,4,20,20,28,28,23,28,10,8,12,22,17,23,8,3,16,6,8,12,17,24,18,27,8,3,11,4,22,23
ATL vs SAS,2023-02-10,1,231.0,0.4,0.5,0.0,0.25,21,16,30,29,17,22,30,30,15,12,18,23,11,12,16,19,12,17,11,4,17,14,27,25,13,3,24,26,22,19,19,18,22,29,25,26,16,22,26,25,15,4,10,5,7,12,26,20,21,27,25,28,15,4,17,28
ATL vs PHX,2023-02-08,1,223.0,0.4,0.491,0.818,0.536,21,17,1,10,15,23,4,11,12,12,9,16,16,15,1,11,10,17,3,3,17,12,5,8,9,3,23,16,21,19,12,15,23,29,15,16,17,22,12,5,15,3,4,7,3,12,24,22,26,27,3,26,12,4,18,11
ATL vs LAC,2023-01-27,0,233.0,0.7,0.51,0.6,0.529,4,15,10,9,8,22,4,17,12,11,16,14,22,17,14,8,19,19,24,22,9,12,9,14,13,3,7,21,20,18,23,22,25,28,15,10,5,23,3,5,20,8,22,17,1,12,5,19,26,26,19,15,6,4,15,23
ATL vs CHA,2023-01-20,0,240.0,0.7,0.522,0.2,0.261,5,13,27,28,11,19,26,27,15,12,21,21,24,14,19,7,20,19,11,12,7,10,14,11,7,2,4,8,16,16,9,7,27,26,16,14,4,24,21,30,18,5,17,2,2,13,17,28,25,26,20,17,2,4,21,26
ATL vs NYK,2023-01-19,1,263.0,0.6,0.511,0.7,0.543,11,14,5,9,18,21,6,9,16,12,22,10,27,17,4,1,22,22,30,27,8,12,17,21,7,3,1,4,16,15,27,24,24,26,17,8,9,22,26,26,19,7,20,5,7,15,30,26,25,26,7,3,6,4,26,21
ATL vs MIA,2023-01-15,1,234.0,0.4,0.488,0.727,0.545,20,17,3,10,22,23,7,16,21,17,15,28,22,15,14,26,27,23,22,23,7,10,28,30,3,2,10,6,22,19,1,2,27,26,11,7,13,26,28,24,16,6,8,19,16,19,24,27,26,27,21,25,11,4,1,2
ATL vs MIL,2023-01-10,0,219.0,0.333,0.475,0.4,0.65,23,19,19,5,20,23,28,11,26,21,23,28,25,18,2,1,30,25,27,23,5,13,16,7,1,2,28,21,23,20,22,30,28,28,3,6,25,27,28,20,25,7,11,18,14,18,30,25,29,26,18,19,10,4,26,28
ATL vs LAL,2022-12-29,0,251.0,0.4,0.486,0.364,0.4,19,19,19,25,16,20,23,25,12,17,2,9,21,16,8,11,14,21,3,14,9,15,11,16,3,2,28,16,25,19,19,28,20,26,13,26,13,27,9,26,9,7,5,16,16,19,5,8,22,25,8,6,3,3,13,8
ATL vs BKN,2022-12-27,0,215.0,0.4,0.5,1.0,0.647,20,16,1,2,23,17,3,7,15,14,24,15,21,17,29,27,17,21,14,8,8,16,10,1,5,3,9,17,25,19,23,19,16,26,29,25,21,27,1,1,12,7,29,27,18,19,1,1,20,24,29,28,3,2,5,6
ATL vs DET,2022-12-22,1,235.0,0.4,0.5,0.2,0.235,19,15,28,29,25,19,27,29,18,12,21,4,23,13,19,7,21,19,25,24,15,16,28,27,9,4,16,22,22,15,23,14,15,25,14,9,21,26,13,20,13,5,20,3,18,19,25,27,25,25,7,1,3,2,14,20
ATL vs CHI,2022-12-20,0,218.0,0.5,0.516,0.3,0.4,15,14,25,24,21,20,25,22,16,11,18,26,23,15,27,26,21,21,10,16,20,17,22,18,6,3,13,13,22,18,13,13,16,25,26,30,27,26,9,11,12,6,26,25,11,18,3,6,25,26,24,25,4,2,5,3
ATL vs ORL,2022-12-18,1,251.0,0.4,0.5,0.545,0.355,20,16,7,24,22,22,19,26,21,14,8,16,22,15,9,11,21,23,19,28,16,18,21,12,13,4,29,27,23,17,9,26,17,25,22,23,24,27,15,20,12,6,11,19,13,19,19,18,24,26,3,2,13,4,1,6
ATL vs CHI,2022-12-10,1,245.0,0.3,0.5,0.556,0.44,25,15,12,22,19,19,13,16,22,16,24,27,20,13,28,27,25,25,23,20,17,17,19,14,12,3,3,6,11,13,21,13,17,27,29,30,26,29,4,12,18,7,27,26,20,18,4,10,26,27,27,24,5,4,14,3
ATL vs OKC,2022-12-04,0,235.0,0.5,0.565,0.4,0.435,12,9,20,23,16,15,21,19,19,19,13,8,21,14,17,13,23,22,21,19,19,17,7,5,8,2,14,7,20,17,23,7,24,28,21,14,25,27,17,20,16,9,10,5,14,16,20,20,18,27,11,25,8,4,10,17
ATL vs DEN,2022-12-01,1,226.0,0.4,0.545,0.6,0.667,19,9,9,4,21,14,9,7,16,9,13,17,15,7,20,22,24,17,8,7,22,14,11,22,13,4,11,16,16,11,21,21,24,26,23,27,26,27,4,2,14,5,17,25,19,19,5,2,14,24,17,27,2,4,21,24
ATL vs MIA,2022-11-26,0,204.0,0.5,0.579,0.5,0.45,11,7,11,19,18,15,19,20,14,11,20,15,10,11,23,21,27,21,22,14,22,15,25,28,5,3,9,15,19,15,19,10,27,29,8,6,27,26,23,23,7,7,18,12,22,20,27,26,16,25,10,5,1,3,4,1
ATL vs SAC,2022-11-22,1,221.0,0.6,0.588,0.8,0.625,6,7,2,7,16,15,2,6,17,16,6,18,9,9,25,29,21,20,6,12,25,19,30,30,3,3,4,6,13,20,7,24,26,28,7,10,29,27,6,8,8,8,17,29,22,18,1,1,21,24,7,15,5,4,8,14
ATL vs TOR,2022-11-18,1,246.0,0.5,0.6,0.6,0.563,14,6,7,6,21,14,3,9,19,22,15,11,11,13,18,12,21,21,22,19,25,20,3,4,2,1,5,6,21,19,1,1,25,29,20,16,27,27,25,20,9,11,13,8,24,19,22,25,26,29,6,5,5,5,10,16
ATL vs BOS,2022-11-15,0,227.0,0.636,0.643,0.8,0.786,3,5,1,1,10,9,1,3,3,12,9,3,5,9,19,20,10,17,8,9,14,17,18,13,8,3,3,4,19,16,26,26,25,30,4,3,24,26,7,4,3,7,17,16,15,15,6,3,17,24,8,12,7,4,3,3
ATL vs PHI,2022-11-09,1,199.0,0.6,0.636,0.5,0.455,10,9,13,15,13,10,10,13,18,16,25,25,14,15,27,28,18,15,20,20,13,14,20,20,2,1,5,5,18,16,16,15,28,28,18,20,19,21,4,3,12,11,27,27,19,17,20,19,30,30,24,23,5,5,10,8
ATL vs UTA,2022-11-08,0,244.0,0.7,0.7,0.75,0.75,4,4,1,1,8,9,4,4,17,19,1,1,19,21,1,1,15,16,1,1,15,16,6,6,1,1,30,30,12,13,2,2,27,28,1,1,19,19,11,11,11,12,1,1,14,15,9,10,28,28,6,6,5,5,16,16
ATL vs MIL,2022-11-06,1,215.0,0.667,0.667,1.0,1.0,6,6,1,1,12,12,2,2,18,18,25,25,23,23,5,5,17,17,21,21,12,12,5,5,2,2,9,9,16,16,16,16,28,28,7,7,19,19,22,22,15,15,23,23,14,14,23,23,26,26,16,16,6,6,26,26
ATL vs NOP,2022-11-04,1,245.0,0.625,0.625,0.625,0.625,7,7,7,7,12,12,5,5,21,21,17,17,26,26,25,25,18,18,11,11,16,16,29,29,1,1,9,9,22,22,8,8,29,29,30,30,16,16,5,5,19,19,22,22,13,13,2,2,29,29,23,23,7,7,19,19
