MATCHUP,"GAME_DATE""",WIN,TOTAL_POINTS,W_PCT_L_S,W_PCT_L_G,W_PCT_A_S,W_PCT_A_G,W_RANK_L_S,W_RANK_L_G,W_RANK_A_S,W_RANK_A_G,PLUS_MINUS_RANK_L_S,PLUS_MINUS_RANK_L_G,PLUS_MINUS_RANK_A_S,PLUS_MINUS_RANK_A_G,PTS_RANK_L_S,PTS_RANK_L_G,PTS_RANK_A_S,PTS_RANK_A_G,REB_RANK_L_S,REB_RANK_L_G,REB_RANK_A_S,REB_RANK_A_G,AST_RANK_L_S,AST_RANK_L_G,AST_RANK_A_S,AST_RANK_A_G,BLK_RANK_L_S,BLK_RANK_L_G,BLK_RANK_A_S,BLK_RANK_A_G,TOV_RANK_L_S,TOV_RANK_L_G,TOV_RANK_A_S,TOV_RANK_A_G,STL_RANK_L_S,STL_RANK_L_G,STL_RANK_A_S,STL_RANK_A_G,FG3A_RANK_L_S,FG3A_RANK_L_G,FG3A_RANK_A_S,FG3A_RANK_A_G,FG3_PCT_RANK_L_S,FG3_PCT_RANK_L_G,FG3_PCT_RANK_A_S,FG3_PCT_RANK_A_G,FGA_RANK_L_S,FGA_RANK_L_G,FGA_RANK_A_S,FGA_RANK_A_G,FG_PCT_RANK_L_S,FG_PCT_RANK_L_G,FG_PCT_RANK_A_S,FG_PCT_RANK_A_G,FTA_RANK_L_S,FTA_RANK_L_G,FTA_RANK_A_S,FTA_RANK_A_G,FT_PCT_RANK_L_S,FT_PCT_RANK_L_G,FT_PCT_RANK_A_S,FT_PCT_RANK_A_G
MIA vs NYK,2023-03-02,0,242.0,0.375,0.524,0.875,0.578,16,11,1,7,27,23,1,7,19,30,3,7,16,25,4,2,19,25,21,28,17,30,19,24,19,6,11,4,11,4,30,30,8,9,6,7,29,28,6,22,12,23,9,5,29,29,4,23,6,20,7,4,6,2,26,22
MIA vs PHI,2023-02-28,0,215.0,0.5,0.532,0.625,0.65,11,10,7,4,24,23,6,6,17,29,12,28,13,26,17,30,17,25,16,21,17,30,13,18,19,7,9,6,7,4,13,10,7,9,16,22,26,28,12,4,15,23,18,30,30,30,17,9,3,21,2,13,6,3,1,1
MIA vs DEN,2023-02-12,0,220.0,0.667,0.561,0.6,0.684,4,8,4,2,18,16,5,3,30,29,12,5,27,25,18,19,30,24,2,2,27,30,13,20,5,7,23,22,17,2,7,10,25,9,18,24,24,28,13,1,27,21,16,22,30,30,2,1,23,21,27,19,4,1,13,25
MIA vs HOU,2023-02-09,1,192.0,0.556,0.545,0.3,0.236,15,10,23,30,20,21,29,28,27,30,17,28,26,26,6,4,29,25,18,29,30,30,1,9,6,5,30,30,13,4,26,18,28,11,29,16,28,27,25,29,26,24,19,18,30,29,13,26,22,25,3,7,7,2,29,24
MIA vs IND,2023-02-07,1,227.0,0.556,0.537,0.2,0.455,13,12,28,22,18,20,29,25,27,30,23,14,26,26,20,22,27,25,18,5,30,30,6,2,4,4,25,27,11,4,9,7,25,11,14,6,27,27,23,14,27,23,17,12,27,28,29,25,25,27,17,17,12,3,14,6
MIA vs ORL,2023-01-26,1,215.0,0.7,0.551,0.556,0.396,4,8,15,26,8,18,18,26,27,30,29,29,16,26,30,24,29,24,27,30,30,30,22,18,16,9,5,19,6,4,16,22,24,8,30,29,29,27,7,20,25,20,30,27,28,27,7,14,22,24,24,11,2,3,22,12
MIA vs BOS,2023-01-23,1,193.0,0.6,0.542,0.818,0.729,10,9,1,1,10,16,5,1,25,27,8,2,15,25,3,8,26,22,2,5,30,30,2,5,21,11,18,9,4,2,27,24,20,7,2,2,30,27,18,8,22,20,4,12,26,26,23,13,23,23,21,21,3,2,2,1
MIA vs NOP,2023-01-21,1,196.0,0.6,0.532,0.3,0.565,9,10,22,8,8,16,23,8,24,26,20,14,15,24,19,10,24,21,17,10,30,30,19,23,14,8,21,19,6,3,11,4,20,7,23,27,30,26,21,12,22,19,20,18,23,26,15,10,23,24,15,5,4,2,27,19
MIA vs MIL,2023-01-13,1,206.0,0.7,0.535,0.5,0.643,4,11,15,4,7,16,24,10,20,27,21,24,20,26,1,1,21,22,17,19,30,30,18,8,10,6,25,20,1,3,18,29,10,7,1,6,29,25,22,20,14,19,8,15,25,27,30,26,21,24,26,22,2,2,28,29
MIA vs MIL,2023-01-11,1,210.0,0.6,0.524,0.5,0.659,9,12,13,4,9,17,26,10,20,27,21,24,21,26,3,1,20,21,19,18,29,29,18,7,11,7,26,22,3,3,19,30,10,7,1,6,28,26,29,20,11,20,9,15,24,27,30,25,21,24,23,20,1,2,27,29
MIA vs OKC,2023-01-09,1,223.0,0.5,0.512,0.556,0.45,12,12,12,23,12,18,7,17,19,26,22,12,23,26,25,13,21,18,28,20,28,29,15,8,4,4,7,8,2,3,8,6,8,7,25,15,25,25,3,16,12,19,23,4,24,26,15,21,26,25,25,23,10,3,17,13
MIA vs BKN,2023-01-07,0,203.0,0.556,0.525,0.889,0.667,14,12,2,2,11,16,1,5,29,26,20,18,30,26,28,28,28,17,12,9,30,29,1,1,2,5,5,15,3,3,14,17,18,7,29,28,25,26,1,2,26,20,28,28,22,26,1,1,29,25,30,29,7,2,2,6
MIA vs LAL,2022-12-27,1,210.0,0.667,0.5,0.364,0.412,7,16,20,23,12,22,23,24,30,30,1,8,30,25,9,12,29,23,5,14,30,29,15,15,1,4,20,13,7,8,17,27,13,6,14,27,20,24,12,26,27,22,5,16,22,27,6,8,30,27,2,4,24,3,9,8
MIA vs MIN,2022-12-25,1,223.0,0.5,0.485,0.5,0.485,11,18,11,18,18,21,13,19,24,28,9,9,21,26,17,21,18,23,11,10,29,29,14,7,8,5,22,25,2,5,1,3,7,7,24,19,17,21,8,24,18,22,15,19,26,26,4,3,24,24,22,15,21,3,25,17
MIA vs IND,2022-12-22,0,219.0,0.6,0.5,0.364,0.5,7,15,19,15,18,20,22,18,26,27,7,8,24,25,20,22,24,19,5,4,30,29,2,2,5,9,29,23,2,6,2,5,8,6,5,5,18,23,6,12,25,23,8,11,26,26,16,25,28,23,19,17,26,3,19,16
MIA vs CHI,2022-12-19,0,216.0,0.6,0.516,0.222,0.379,6,14,27,24,21,19,28,24,24,26,28,29,24,24,29,27,24,20,21,21,30,29,23,18,8,12,2,6,3,6,21,14,10,7,29,30,12,24,11,11,24,22,27,27,24,26,4,7,28,21,29,27,23,2,6,4
MIA vs SAS,2022-12-09,0,226.0,0.5,0.462,0.111,0.28,14,21,30,26,26,22,30,30,25,23,29,29,16,23,28,26,26,16,23,8,26,29,29,23,12,12,4,24,10,8,27,21,13,8,25,15,24,22,30,21,17,19,25,12,26,26,30,21,25,20,30,30,12,2,27,28
MIA vs LAC,2022-12-07,1,225.0,0.4,0.44,0.545,0.538,18,21,10,8,27,25,19,24,23,24,9,14,17,24,3,6,24,17,12,17,23,29,12,13,12,14,23,26,15,9,30,25,8,8,13,15,27,22,7,15,19,19,6,15,30,27,21,17,21,16,2,7,14,2,25,25
MIA vs DET,2022-12-05,0,212.0,0.4,0.458,0.3,0.24,20,19,25,28,25,20,27,29,25,26,20,9,20,24,28,13,26,17,23,27,24,29,21,26,17,12,7,19,18,9,12,17,7,7,25,13,26,23,14,20,21,19,19,9,28,26,13,28,22,19,14,1,10,2,20,20
MIA vs WAS,2022-11-24,1,217.0,0.4,0.421,0.6,0.556,21,22,7,10,18,20,19,21,22,11,23,26,22,20,9,8,24,14,17,16,28,28,5,4,12,15,11,11,13,7,28,27,8,5,12,21,24,23,18,18,22,11,18,14,28,27,21,15,8,3,27,28,4,1,27,21
MIA vs WAS,2022-11-22,1,218.0,0.4,0.389,0.7,0.588,22,22,4,7,22,22,17,20,24,15,23,27,24,26,10,10,21,14,18,18,27,28,3,4,10,13,5,12,16,6,30,29,10,5,16,23,25,24,17,17,22,13,18,19,27,27,16,16,13,7,23,28,3,1,24,17
MIA vs PHX,2022-11-13,1,225.0,0.5,0.462,0.667,0.667,16,16,7,7,13,15,1,2,21,20,30,28,26,27,29,28,17,17,22,14,29,30,11,16,4,8,1,1,6,8,17,16,9,17,26,27,22,20,12,12,23,22,28,28,25,23,18,16,20,19,24,29,1,1,4,4
MIA vs CHA,2022-11-11,1,247.0,0.5,0.417,0.182,0.231,13,18,27,27,15,18,29,26,25,23,14,10,28,27,2,4,20,18,5,6,30,30,9,6,6,9,23,22,8,5,13,10,15,16,13,13,22,21,28,24,25,23,4,2,26,25,28,27,16,15,7,9,1,1,30,30
MIA vs CHA,2022-11-09,1,229.0,0.4,0.364,0.182,0.25,20,22,27,26,16,18,29,26,26,26,20,13,28,27,7,6,19,17,7,7,29,30,11,6,7,10,17,18,11,11,8,8,16,18,13,13,22,20,27,24,25,26,3,4,25,25,29,28,26,25,7,10,1,1,30,29
MIA vs POR,2022-11-06,0,217.0,0.4,0.4,0.667,0.667,17,17,6,6,17,17,13,13,12,12,27,27,18,18,23,23,13,13,28,28,30,30,23,23,17,17,21,21,7,7,23,23,11,11,29,29,23,23,5,5,12,12,28,28,25,25,19,19,12,12,7,7,1,1,15,15
MIA vs SAC,2022-11-01,1,217.0,0.375,0.375,0.333,0.333,17,17,25,25,18,18,20,20,9,9,28,28,10,10,28,28,7,7,19,19,29,29,28,28,20,20,13,13,7,7,28,28,7,7,18,18,18,18,14,14,8,8,27,27,25,25,10,10,8,8,22,22,1,1,22,22
MIA vs GSW,2022-10-31,1,225.0,0.286,0.286,0.429,0.429,24,24,15,15,20,20,23,23,17,17,6,6,21,21,16,16,13,13,4,4,30,30,20,20,12,12,25,25,6,6,8,8,17,17,3,3,18,18,20,20,17,17,9,9,25,25,18,18,13,13,18,18,2,2,7,7
