MATCHUP,"GAME_DATE""",WIN,TOTAL_POINTS,W_PCT_L_S,W_PCT_L_G,W_PCT_A_S,W_PCT_A_G,W_RANK_L_S,W_RANK_L_G,W_RANK_A_S,W_RANK_A_G,PLUS_MINUS_RANK_L_S,PLUS_MINUS_RANK_L_G,PLUS_MINUS_RANK_A_S,PLUS_MINUS_RANK_A_G,PTS_RANK_L_S,PTS_RANK_L_G,PTS_RANK_A_S,PTS_RANK_A_G,REB_RANK_L_S,REB_RANK_L_G,REB_RANK_A_S,REB_RANK_A_G,AST_RANK_L_S,AST_RANK_L_G,AST_RANK_A_S,AST_RANK_A_G,BLK_RANK_L_S,BLK_RANK_L_G,BLK_RANK_A_S,BLK_RANK_A_G,TOV_RANK_L_S,TOV_RANK_L_G,TOV_RANK_A_S,TOV_RANK_A_G,STL_RANK_L_S,STL_RANK_L_G,STL_RANK_A_S,STL_RANK_A_G,FG3A_RANK_L_S,FG3A_RANK_L_G,FG3A_RANK_A_S,FG3A_RANK_A_G,FG3_PCT_RANK_L_S,FG3_PCT_RANK_L_G,FG3_PCT_RANK_A_S,FG3_PCT_RANK_A_G,FGA_RANK_L_S,FGA_RANK_L_G,FGA_RANK_A_S,FGA_RANK_A_G,FG_PCT_RANK_L_S,FG_PCT_RANK_L_G,FG_PCT_RANK_A_S,FG_PCT_RANK_A_G,FTA_RANK_L_S,FTA_RANK_L_G,FTA_RANK_A_S,FTA_RANK_A_G,FT_PCT_RANK_L_S,FT_PCT_RANK_L_G,FT_PCT_RANK_A_S,FT_PCT_RANK_A_G
NOP vs ORL,2023-02-26,0,194.0,0.333,0.492,0.429,0.41,24,18,18,26,25,11,19,26,30,15,27,27,30,11,22,21,28,11,23,29,30,23,7,15,3,21,17,23,19,2,17,17,30,28,28,27,23,20,22,22,30,18,24,25,24,12,26,20,28,8,19,5,20,17,17,14
NOP vs CLE,2023-02-09,0,225.0,0.273,0.518,0.636,0.614,23,15,4,4,22,9,1,2,14,7,9,14,7,10,14,14,10,8,1,12,18,22,4,21,23,22,14,16,4,2,2,15,18,28,14,19,27,17,10,10,6,16,12,21,18,10,3,6,13,6,24,16,10,17,20,19
NOP vs ATL,2023-02-06,1,223.0,0.182,0.509,0.5,0.5,26,15,13,17,27,9,12,22,12,4,11,12,6,7,18,13,7,7,11,18,16,22,19,14,25,24,10,3,6,2,20,18,16,25,23,29,26,18,12,22,4,12,15,3,20,10,1,11,16,5,23,27,10,16,7,4
NOP vs SAC,2023-02-04,1,240.0,0.091,0.5,0.6,0.569,29,15,6,9,29,12,9,6,15,7,14,15,13,10,18,27,8,6,15,10,19,22,26,29,27,25,17,11,7,3,21,27,17,25,15,10,28,19,19,11,11,13,20,28,22,12,7,3,21,6,18,16,11,16,9,10
NOP vs LAL,2023-02-03,1,257.0,0.0,0.491,0.545,0.472,30,17,9,20,29,10,20,24,26,9,5,5,25,11,3,8,18,10,8,14,21,21,12,16,25,23,7,13,9,3,17,24,24,27,11,22,28,18,26,27,22,16,4,11,26,12,20,9,24,7,1,3,13,17,24,16
NOP vs WAS,2023-01-27,0,216.0,0.2,0.531,0.625,0.458,26,12,13,23,25,8,17,23,25,13,30,28,24,11,28,19,17,10,27,17,23,22,26,7,24,22,1,7,7,4,29,25,22,26,28,22,28,17,12,21,23,20,29,24,16,11,25,10,14,5,28,19,26,18,7,20
NOP vs MIN,2023-01-24,0,213.0,0.273,0.542,0.636,0.49,22,10,5,16,24,8,10,19,16,8,4,3,13,11,25,23,16,9,12,10,21,22,5,4,26,24,29,28,7,3,4,4,21,24,8,15,28,15,4,19,12,17,14,18,19,10,4,4,9,5,13,14,23,18,14,17
NOP vs DEN,2023-01-23,0,197.0,0.3,0.553,0.9,0.702,21,9,1,2,23,8,1,4,21,14,13,8,20,10,15,20,19,10,5,2,22,22,12,20,23,22,14,18,6,4,7,11,23,27,17,28,26,14,2,1,21,18,20,22,15,10,2,1,13,5,14,19,26,19,28,27
NOP vs MIA,2023-01-17,0,222.0,0.455,0.591,0.636,0.533,14,8,5,10,21,5,8,16,11,9,13,27,7,11,7,25,17,8,19,22,17,22,27,29,26,19,17,8,6,3,1,2,20,27,8,7,11,12,26,26,10,17,4,18,15,8,25,27,1,5,12,25,26,18,2,2
NOP vs BKN,2023-01-05,0,210.0,0.6,0.632,0.889,0.658,6,7,1,2,12,4,1,5,13,7,24,15,10,9,29,28,12,9,12,8,11,20,5,1,26,20,5,14,10,2,21,18,18,26,30,27,8,11,1,2,21,19,29,28,16,8,1,1,4,4,30,29,14,15,7,7
NOP vs HOU,2023-01-03,1,227.0,0.5,0.622,0.1,0.27,12,6,30,28,15,3,30,27,11,8,24,29,9,10,5,5,13,9,25,30,12,20,24,19,27,21,21,29,8,2,15,11,19,25,12,13,6,10,29,28,17,18,20,21,15,9,29,30,4,3,12,5,14,15,30,23
NOP vs PHI,2022-12-29,1,243.0,0.6,0.647,0.889,0.606,7,3,2,9,12,3,1,5,10,16,27,30,10,16,28,30,5,9,20,26,24,23,22,19,27,19,5,5,2,2,11,8,21,28,21,24,20,13,6,5,13,21,30,30,13,5,10,12,3,7,20,22,16,15,1,4
NOP vs MIN,2022-12-27,1,237.0,0.6,0.636,0.455,0.471,7,6,11,20,11,3,15,21,10,17,5,12,8,15,10,22,6,9,4,10,17,21,12,7,27,18,29,25,3,2,1,3,20,28,19,19,24,13,8,23,13,19,7,20,12,6,4,3,5,10,21,19,13,13,29,21
NOP vs IND,2022-12-25,1,206.0,0.556,0.625,0.5,0.515,11,6,11,14,13,3,12,18,20,14,12,11,18,18,23,22,15,9,7,6,21,21,4,2,24,18,28,24,6,2,14,5,26,28,5,5,20,12,3,9,21,20,16,13,12,5,13,25,8,8,25,22,11,13,20,15
NOP vs SAS,2022-12-21,1,243.0,0.556,0.6,0.5,0.333,13,9,19,27,9,4,27,30,25,22,30,30,26,21,30,27,21,11,30,9,21,24,27,26,6,13,2,21,11,3,30,22,27,28,30,23,23,12,20,19,26,25,29,22,7,5,10,20,12,15,30,30,14,16,26,29
NOP vs MIL,2022-12-18,0,247.0,0.7,0.621,0.7,0.724,3,6,3,2,3,3,8,6,14,15,23,27,14,17,5,4,11,10,9,17,12,20,16,5,23,17,10,15,3,3,29,30,24,29,9,7,25,9,19,17,20,23,16,20,7,5,22,22,5,12,20,21,5,17,10,27
NOP vs PHX,2022-12-10,1,253.0,0.889,0.68,0.636,0.615,2,3,6,6,1,2,8,4,23,18,6,9,20,20,3,21,20,10,5,8,15,23,7,8,8,8,16,4,3,3,24,18,27,28,9,16,17,10,2,3,29,24,2,13,6,6,13,9,12,15,25,28,6,13,24,7
NOP vs PHX,2022-12-08,1,245.0,0.778,0.667,0.636,0.64,3,3,3,3,2,2,5,4,25,16,5,7,24,17,2,18,19,9,5,7,14,20,4,6,11,12,16,5,2,2,19,17,26,28,7,16,15,10,8,4,30,23,2,10,7,5,12,10,16,15,16,28,8,15,17,7
NOP vs DET,2022-12-06,1,202.0,0.778,0.652,0.364,0.269,4,5,19,26,2,4,25,29,24,15,7,4,24,19,15,6,15,9,12,18,17,23,21,26,8,9,18,22,2,2,5,12,23,28,11,8,8,7,12,18,30,24,5,2,6,5,14,28,19,17,11,1,4,11,20,21
NOP vs DEN,2022-12-03,1,227.0,0.778,0.636,0.6,0.636,3,5,9,5,2,4,8,9,25,12,14,18,21,15,24,25,16,10,6,6,12,22,14,26,9,12,15,17,6,2,20,20,20,26,23,27,5,8,4,2,30,22,22,26,9,6,4,1,27,19,20,27,2,11,23,24
NOP vs TOR,2022-11-29,1,234.0,0.7,0.6,0.556,0.55,2,7,13,12,2,4,17,7,16,12,29,26,16,17,25,19,16,10,30,26,10,23,14,11,14,15,2,1,4,3,5,1,22,28,28,25,12,5,30,23,21,19,24,13,8,5,30,28,14,17,20,15,12,17,11,16
NOP vs OKC,2022-11-27,1,206.0,0.6,0.579,0.364,0.4,7,9,21,23,3,4,24,22,15,15,1,6,20,19,4,13,10,9,6,14,18,25,1,2,9,8,19,7,8,4,10,4,24,28,8,10,7,5,8,21,22,18,1,4,5,5,12,19,20,22,14,25,18,20,16,19
NOP vs GSW,2022-11-20,1,211.0,0.5,0.563,0.5,0.471,14,12,14,17,13,5,10,15,15,12,13,2,15,16,21,17,10,8,1,2,21,24,26,26,8,10,24,27,10,8,23,15,25,27,1,1,10,4,2,4,13,13,19,10,14,6,6,7,15,19,29,28,21,18,14,7
NOP vs BOS,2022-11-17,0,226.0,0.545,0.6,0.818,0.8,5,5,1,1,8,5,1,1,4,7,1,2,7,12,11,20,3,6,2,8,22,22,8,8,14,12,10,6,6,9,22,28,19,28,1,3,8,5,6,4,5,10,9,15,12,5,3,3,7,10,5,18,20,17,3,2
NOP vs CHI,2022-11-15,1,234.0,0.5,0.571,0.4,0.429,15,8,22,19,13,5,18,18,17,11,20,17,16,13,20,18,9,6,19,19,24,22,6,8,7,13,23,19,12,9,14,7,26,29,27,28,10,7,8,15,12,10,20,17,12,6,9,16,20,17,24,15,20,19,2,2
NOP vs MEM,2022-11-14,1,215.0,0.5,0.538,0.6,0.643,17,13,6,4,16,6,7,13,14,19,18,9,18,17,7,3,13,12,21,17,26,26,21,15,10,7,18,19,9,9,21,22,26,30,23,13,15,13,14,8,15,17,11,7,6,6,9,17,14,16,26,18,21,17,30,30
NOP vs HOU,2022-11-11,1,225.0,0.4,0.5,0.2,0.167,21,12,27,29,18,8,27,28,19,13,24,21,20,12,18,14,13,8,28,28,27,24,22,20,13,12,27,26,13,7,6,15,30,30,11,10,12,10,17,17,15,13,18,16,10,5,29,29,21,12,8,6,22,21,18,19
NOP vs POR,2022-11-09,0,201.0,0.5,0.545,0.7,0.727,13,12,5,3,11,7,15,12,17,11,24,24,19,12,22,22,12,11,22,24,26,26,22,23,11,11,23,24,7,5,25,23,30,30,27,27,12,10,7,5,16,12,28,28,2,2,10,12,17,14,9,5,18,21,22,20
NOP vs GSW,2022-11-03,1,219.0,0.571,0.571,0.333,0.333,12,12,21,21,6,6,24,24,20,20,1,1,23,23,7,7,13,13,1,1,29,29,19,19,9,9,29,29,10,10,7,7,30,30,1,1,4,4,16,16,23,23,1,1,3,3,10,10,30,30,14,14,13,13,10,10
