MATCHUP,"GAME_DATE""",WIN,TOTAL_POINTS,W_PCT_L_S,W_PCT_L_G,W_PCT_A_S,W_PCT_A_G,W_RANK_L_S,W_RANK_L_G,W_RANK_A_S,W_RANK_A_G,PLUS_MINUS_RANK_L_S,PLUS_MINUS_RANK_L_G,PLUS_MINUS_RANK_A_S,PLUS_MINUS_RANK_A_G,PTS_RANK_L_S,PTS_RANK_L_G,PTS_RANK_A_S,PTS_RANK_A_G,REB_RANK_L_S,REB_RANK_L_G,REB_RANK_A_S,REB_RANK_A_G,AST_RANK_L_S,AST_RANK_L_G,AST_RANK_A_S,AST_RANK_A_G,BLK_RANK_L_S,BLK_RANK_L_G,BLK_RANK_A_S,BLK_RANK_A_G,TOV_RANK_L_S,TOV_RANK_L_G,TOV_RANK_A_S,TOV_RANK_A_G,STL_RANK_L_S,STL_RANK_L_G,STL_RANK_A_S,STL_RANK_A_G,FG3A_RANK_L_S,FG3A_RANK_L_G,FG3A_RANK_A_S,FG3A_RANK_A_G,FG3_PCT_RANK_L_S,FG3_PCT_RANK_L_G,FG3_PCT_RANK_A_S,FG3_PCT_RANK_A_G,FGA_RANK_L_S,FGA_RANK_L_G,FGA_RANK_A_S,FGA_RANK_A_G,FG_PCT_RANK_L_S,FG_PCT_RANK_L_G,FG_PCT_RANK_A_S,FG_PCT_RANK_A_G,FTA_RANK_L_S,FTA_RANK_L_G,FTA_RANK_A_S,FTA_RANK_A_G,FT_PCT_RANK_L_S,FT_PCT_RANK_L_G,FT_PCT_RANK_A_S,FT_PCT_RANK_A_G
OKC vs SAC,2023-02-27,0,240.0,0.429,0.467,0.714,0.583,18,22,5,8,8,10,13,8,8,15,5,5,20,19,18,26,17,19,7,7,30,16,27,29,5,4,17,12,6,7,4,19,15,15,11,8,15,13,11,9,12,6,17,25,19,18,1,3,5,21,4,12,8,7,6,8
OKC vs SAC,2023-02-25,0,239.0,0.429,0.475,0.625,0.576,16,20,6,8,13,10,19,8,13,15,1,5,18,20,10,26,16,20,6,8,29,16,16,29,5,4,20,10,11,8,3,20,18,16,6,8,19,12,10,9,12,8,5,25,22,18,2,3,8,20,2,12,8,8,3,7
OKC vs HOU,2023-02-14,1,229.0,0.444,0.482,0.2,0.228,19,21,28,30,15,12,29,29,23,19,24,30,29,23,7,4,21,21,21,30,26,15,1,13,4,5,27,30,5,8,24,17,26,19,30,17,2,9,30,29,24,12,19,20,7,19,25,29,29,26,6,8,3,8,19,24
OKC vs NOP,2023-02-12,0,203.0,0.5,0.491,0.3,0.509,20,19,24,15,16,12,21,9,29,19,21,12,30,23,16,11,28,20,15,10,27,15,21,22,1,4,13,21,14,8,16,2,30,19,26,29,1,9,25,18,29,12,15,17,3,17,15,11,29,26,19,7,2,8,10,17
OKC vs HOU,2023-02-03,1,274.0,0.5,0.471,0.3,0.25,20,22,26,30,14,13,26,28,28,22,23,30,28,20,4,4,28,24,23,30,24,12,3,14,2,5,28,30,21,8,25,13,28,20,27,16,9,15,29,29,27,12,17,19,21,21,17,30,30,24,9,8,10,8,30,25
OKC vs GSW,2023-01-29,0,248.0,0.667,0.49,0.556,0.51,9,19,16,17,3,13,11,21,25,19,23,13,23,18,22,19,23,22,9,1,23,12,29,27,3,7,22,28,15,8,11,20,27,20,4,2,12,14,4,6,24,10,23,20,10,21,15,15,29,24,27,30,8,7,15,10
OKC vs CLE,2023-01-26,1,212.0,0.7,0.479,0.455,0.6,4,20,15,6,3,13,10,2,19,17,15,19,20,15,18,17,14,19,4,16,14,11,15,23,2,7,11,15,11,7,11,21,17,17,20,20,11,15,21,11,16,9,17,21,10,21,6,6,29,22,10,15,11,10,25,18
OKC vs ATL,2023-01-24,0,269.0,0.7,0.489,0.636,0.5,5,19,5,16,4,13,13,22,21,18,6,8,21,14,18,13,18,20,14,18,11,9,7,12,1,5,20,3,12,8,16,16,20,17,25,24,9,16,7,24,18,8,8,3,12,21,3,12,25,23,24,27,8,9,4,4
OKC vs IND,2023-01-17,1,232.0,0.6,0.477,0.5,0.511,9,19,14,13,4,12,20,23,15,11,16,4,18,12,22,21,21,19,10,6,13,8,5,2,5,9,14,21,7,5,10,6,17,16,15,6,6,17,17,11,13,5,15,11,16,20,22,23,23,20,13,16,13,10,1,6
OKC vs DAL,2023-01-07,1,229.0,0.556,0.436,0.8,0.575,14,23,2,8,8,19,11,10,24,12,15,14,25,15,24,29,29,19,26,29,17,10,9,24,7,10,3,2,6,5,27,15,25,15,7,4,5,16,16,14,24,4,25,26,18,22,11,16,22,22,5,3,13,13,16,27
OKC vs WAS,2023-01-05,1,237.0,0.5,0.421,0.6,0.436,14,24,6,21,13,23,4,19,12,11,19,15,17,15,13,10,23,22,12,12,19,11,8,4,20,11,17,10,3,5,12,17,13,15,27,22,7,17,24,19,12,4,23,16,22,23,6,7,9,21,21,20,17,12,11,22
OKC vs BOS,2023-01-02,1,267.0,0.444,0.417,0.556,0.703,19,25,11,1,16,25,7,1,29,21,25,5,24,17,15,16,30,26,23,7,23,11,10,10,14,11,7,4,15,8,18,24,25,17,7,4,14,17,27,8,28,10,26,19,25,23,28,11,23,24,26,23,18,12,8,1
OKC vs PHI,2022-12-30,0,211.0,0.4,0.429,0.778,0.588,20,24,3,9,16,23,2,6,20,15,28,30,17,17,29,30,22,25,19,26,24,9,12,18,16,11,6,6,10,6,18,5,22,17,23,24,17,18,7,5,18,8,28,30,18,22,9,11,9,21,21,20,7,9,1,4
OKC vs SAS,2022-12-26,1,244.0,0.333,0.424,0.556,0.333,22,22,11,27,24,22,16,30,27,14,22,27,19,15,26,23,23,20,18,7,27,9,18,22,15,15,18,23,19,8,13,15,22,16,29,19,18,23,14,21,23,6,24,11,25,23,6,17,16,22,20,29,8,11,25,29
OKC vs NOP,2022-12-22,0,253.0,0.5,0.438,0.6,0.613,15,21,7,5,19,22,7,4,19,6,12,14,18,11,16,16,17,14,7,9,25,10,20,21,22,15,17,17,12,7,4,3,20,13,22,27,15,21,19,10,18,4,16,18,22,22,7,5,10,19,6,10,4,12,6,15
OKC vs POR,2022-12-20,1,199.0,0.5,0.419,0.6,0.548,15,21,6,12,18,23,7,14,20,6,11,16,14,12,21,18,20,15,19,20,24,9,24,27,15,13,12,20,17,7,25,28,22,12,10,14,15,23,2,1,17,5,24,24,23,22,5,10,11,19,22,8,3,13,8,21
OKC vs POR,2022-12-18,1,244.0,0.4,0.4,0.6,0.567,20,23,7,10,20,23,7,15,24,9,12,18,11,10,18,20,21,14,17,21,26,9,22,26,22,14,10,20,10,7,26,28,18,13,12,16,17,22,2,1,14,3,22,26,27,21,5,11,14,22,25,7,3,13,14,22
OKC vs MEM,2022-12-16,1,224.0,0.3,0.379,0.889,0.679,25,23,2,3,22,24,1,4,21,8,23,18,14,12,11,4,25,17,14,15,24,7,2,4,23,16,6,9,8,7,13,17,19,13,24,16,26,23,14,14,12,4,25,13,28,21,8,15,17,25,23,16,1,10,30,30
OKC vs MIN,2022-12-15,0,222.0,0.4,0.393,0.3,0.464,21,22,24,20,22,24,25,22,22,13,20,16,16,13,27,23,28,20,23,11,25,8,10,10,16,9,24,24,10,7,2,3,21,15,23,19,23,22,24,25,16,6,23,21,28,21,11,5,14,25,11,12,1,11,13,19
OKC vs MIA,2022-12-13,0,218.0,0.4,0.407,0.6,0.464,18,22,6,19,22,24,17,21,17,11,23,23,15,16,20,23,25,22,21,16,21,7,28,29,13,7,6,9,9,6,12,8,18,14,13,7,19,21,16,24,12,5,21,20,28,22,22,26,11,25,28,20,1,9,10,1
OKC vs SAS,2022-11-29,1,230.0,0.364,0.381,0.1,0.286,20,24,30,26,20,24,30,30,2,6,23,13,4,9,17,18,7,14,13,3,2,3,19,21,25,11,20,26,8,4,14,12,6,8,19,10,8,22,26,18,1,3,9,8,13,22,24,20,9,25,27,28,10,15,27,28
OKC vs CHI,2022-11-24,1,242.0,0.3,0.389,0.333,0.444,23,24,23,22,22,23,20,17,10,7,27,20,18,14,28,21,13,13,21,16,2,2,9,8,13,7,5,16,24,8,26,9,19,13,29,28,3,17,16,13,9,5,26,19,10,14,7,10,24,27,29,19,22,22,12,4
OKC vs DEN,2022-11-22,0,257.0,0.3,0.412,0.6,0.588,25,22,6,7,25,21,14,16,9,10,18,19,19,13,20,19,17,15,7,6,1,3,26,27,12,7,20,19,21,7,10,20,21,16,28,26,9,21,1,1,12,7,21,21,6,13,2,2,24,29,25,25,26,23,20,25
OKC vs NYK,2022-11-20,0,248.0,0.4,0.438,0.455,0.471,22,22,14,17,22,20,27,25,10,13,8,9,18,14,7,4,13,16,18,18,2,4,11,15,14,7,20,13,10,7,4,12,19,16,7,11,12,21,28,29,10,8,6,6,7,14,29,26,26,30,2,3,25,23,3,9
OKC vs TOR,2022-11-10,1,245.0,0.4,0.364,0.545,0.583,22,23,10,10,19,20,4,5,26,27,9,9,22,17,12,15,23,24,14,15,7,8,2,4,1,1,3,3,3,4,1,1,19,16,10,11,30,29,18,14,12,11,6,7,26,27,25,24,30,30,13,10,26,23,16,17
OKC vs MIL,2022-11-08,0,268.0,0.4,0.4,0.9,0.9,21,21,1,1,21,21,3,3,25,27,23,25,18,20,4,4,21,22,21,22,11,11,3,3,2,2,12,11,4,4,16,18,18,19,5,6,30,29,21,21,10,11,20,23,28,28,25,25,30,30,18,22,22,22,25,25
OKC vs DEN,2022-11-02,0,232.0,0.571,0.571,0.571,0.571,11,11,11,11,10,10,22,22,29,29,25,25,21,21,22,22,22,22,18,18,16,16,25,25,1,1,8,8,6,6,26,26,19,19,25,25,29,29,3,3,17,17,26,26,27,27,7,7,30,30,24,24,13,13,27,27
OKC vs ORL,2022-10-31,1,224.0,0.5,0.5,0.143,0.143,15,15,28,28,14,14,26,26,29,29,18,18,20,20,8,8,25,25,28,28,16,16,10,10,1,1,17,17,10,10,25,25,20,20,18,18,29,29,27,27,19,19,18,18,27,27,21,21,30,30,11,11,14,14,19,19
